term	gene
GO:0071824	Hhon-g02746.t1
GO:0071840	Hhon-g02746.t1
GO:0080090	Hhon-g02746.t1
GO:0090304	Hhon-g02746.t1
GO:0140110	Hhon-g02746.t1
GO:1901363	Hhon-g02746.t1
GO:1902493	Hhon-g02746.t1
GO:1902494	Hhon-g02746.t1
GO:1902562	Hhon-g02746.t1
GO:1902679	Hhon-g02746.t1
GO:1902680	Hhon-g02746.t1
GO:1990234	Hhon-g02746.t1
GO:2001141	Hhon-g02746.t1
GO:0003674	Hhon-g02747.t1
GO:0003779	Hhon-g02747.t1
GO:0005488	Hhon-g02747.t1
GO:0005515	Hhon-g02747.t1
GO:0005575	Hhon-g02747.t1
GO:0005622	Hhon-g02747.t1
GO:0005634	Hhon-g02747.t1
GO:0005737	Hhon-g02747.t1
GO:0005829	Hhon-g02747.t1
GO:0005856	Hhon-g02747.t1
GO:0005874	Hhon-g02747.t1
GO:0005886	Hhon-g02747.t1
GO:0007275	Hhon-g02747.t1
GO:0007517	Hhon-g02747.t1
GO:0007519	Hhon-g02747.t1
GO:0008092	Hhon-g02747.t1
GO:0008150	Hhon-g02747.t1
GO:0009888	Hhon-g02747.t1
GO:0010564	Hhon-g02747.t1
GO:0014706	Hhon-g02747.t1
GO:0015629	Hhon-g02747.t1
GO:0015630	Hhon-g02747.t1
GO:0016020	Hhon-g02747.t1
GO:0030016	Hhon-g02747.t1
GO:0030496	Hhon-g02747.t1
GO:0032153	Hhon-g02747.t1
GO:0032154	Hhon-g02747.t1
GO:0032465	Hhon-g02747.t1
GO:0032467	Hhon-g02747.t1
GO:0032501	Hhon-g02747.t1
GO:0032502	Hhon-g02747.t1
GO:0036449	Hhon-g02747.t1
GO:0043034	Hhon-g02747.t1
GO:0043226	Hhon-g02747.t1
GO:0043227	Hhon-g02747.t1
GO:0043228	Hhon-g02747.t1
GO:0043229	Hhon-g02747.t1
GO:0043231	Hhon-g02747.t1
GO:0043232	Hhon-g02747.t1
GO:0043292	Hhon-g02747.t1
GO:0044877	Hhon-g02747.t1
GO:0045787	Hhon-g02747.t1
GO:0048513	Hhon-g02747.t1
GO:0048518	Hhon-g02747.t1
GO:0048522	Hhon-g02747.t1
GO:0048731	Hhon-g02747.t1
GO:0048856	Hhon-g02747.t1
GO:0050789	Hhon-g02747.t1
GO:0050794	Hhon-g02747.t1
GO:0051015	Hhon-g02747.t1
GO:0051302	Hhon-g02747.t1
GO:0051726	Hhon-g02747.t1
GO:0051781	Hhon-g02747.t1
GO:0060537	Hhon-g02747.t1
GO:0060538	Hhon-g02747.t1
GO:0061061	Hhon-g02747.t1
GO:0065007	Hhon-g02747.t1
GO:0071944	Hhon-g02747.t1
GO:0090068	Hhon-g02747.t1
GO:0098590	Hhon-g02747.t1
GO:0099080	Hhon-g02747.t1
GO:0099081	Hhon-g02747.t1
GO:0099512	Hhon-g02747.t1
GO:0099513	Hhon-g02747.t1
GO:1990752	Hhon-g02747.t1
GO:0001667	Hhon-g02748.t1
GO:0002064	Hhon-g02748.t1
GO:0002065	Hhon-g02748.t1
GO:0002066	Hhon-g02748.t1
GO:0002119	Hhon-g02748.t1
GO:0002164	Hhon-g02748.t1
GO:0003006	Hhon-g02748.t1
GO:0003674	Hhon-g02748.t1
GO:0005488	Hhon-g02748.t1
GO:0005515	Hhon-g02748.t1
GO:0005575	Hhon-g02748.t1
GO:0005622	Hhon-g02748.t1
GO:0005737	Hhon-g02748.t1
GO:0005768	Hhon-g02748.t1
GO:0005769	Hhon-g02748.t1
GO:0005770	Hhon-g02748.t1
GO:0006810	Hhon-g02748.t1
GO:0006897	Hhon-g02748.t1
GO:0006898	Hhon-g02748.t1
GO:0007275	Hhon-g02748.t1
GO:0007276	Hhon-g02748.t1
GO:0007281	Hhon-g02748.t1
GO:0007292	Hhon-g02748.t1
GO:0007297	Hhon-g02748.t1
GO:0007298	Hhon-g02748.t1
GO:0007610	Hhon-g02748.t1
GO:0007638	Hhon-g02748.t1
GO:0008104	Hhon-g02748.t1
GO:0008150	Hhon-g02748.t1
GO:0009605	Hhon-g02748.t1
GO:0009612	Hhon-g02748.t1
GO:0009628	Hhon-g02748.t1
GO:0009790	Hhon-g02748.t1
GO:0009791	Hhon-g02748.t1
GO:0009792	Hhon-g02748.t1
GO:0009888	Hhon-g02748.t1
GO:0009987	Hhon-g02748.t1
GO:0010008	Hhon-g02748.t1
GO:0010631	Hhon-g02748.t1
GO:0012505	Hhon-g02748.t1
GO:0016020	Hhon-g02748.t1
GO:0016192	Hhon-g02748.t1
GO:0016197	Hhon-g02748.t1
GO:0016477	Hhon-g02748.t1
GO:0016482	Hhon-g02748.t1
GO:0019953	Hhon-g02748.t1
GO:0022412	Hhon-g02748.t1
GO:0022414	Hhon-g02748.t1
GO:0030154	Hhon-g02748.t1
GO:0030707	Hhon-g02748.t1
GO:0030855	Hhon-g02748.t1
GO:0031090	Hhon-g02748.t1
GO:0031410	Hhon-g02748.t1
GO:0031982	Hhon-g02748.t1
GO:0032501	Hhon-g02748.t1
GO:0032502	Hhon-g02748.t1
GO:0033036	Hhon-g02748.t1
GO:0035418	Hhon-g02748.t1
GO:0040011	Hhon-g02748.t1
GO:0042147	Hhon-g02748.t1
GO:0042802	Hhon-g02748.t1
GO:0043226	Hhon-g02748.t1
GO:0043227	Hhon-g02748.t1
GO:0043229	Hhon-g02748.t1
GO:0044703	Hhon-g02748.t1
GO:0045022	Hhon-g02748.t1
GO:0046907	Hhon-g02748.t1
GO:0048468	Hhon-g02748.t1
GO:0048477	Hhon-g02748.t1
GO:0048609	Hhon-g02748.t1
GO:0048856	Hhon-g02748.t1
GO:0048869	Hhon-g02748.t1
GO:0048870	Hhon-g02748.t1
GO:0050896	Hhon-g02748.t1
GO:0051087	Hhon-g02748.t1
GO:0051179	Hhon-g02748.t1
GO:0051234	Hhon-g02748.t1
GO:0051641	Hhon-g02748.t1
GO:0051649	Hhon-g02748.t1
GO:0051674	Hhon-g02748.t1
GO:0055037	Hhon-g02748.t1
GO:0060429	Hhon-g02748.t1
GO:0072657	Hhon-g02748.t1
GO:0090130	Hhon-g02748.t1
GO:0090132	Hhon-g02748.t1
GO:0097708	Hhon-g02748.t1
GO:0098588	Hhon-g02748.t1
GO:0098657	Hhon-g02748.t1
GO:0098927	Hhon-g02748.t1
GO:1903539	Hhon-g02748.t1
GO:1990778	Hhon-g02748.t1
GO:0000768	Hhon-g02749.t1
GO:0000902	Hhon-g02749.t1
GO:0001667	Hhon-g02749.t1
GO:0001700	Hhon-g02749.t1
GO:0002009	Hhon-g02749.t1
GO:0002064	Hhon-g02749.t1
GO:0002065	Hhon-g02749.t1
GO:0002066	Hhon-g02749.t1
GO:0003006	Hhon-g02749.t1
GO:0003674	Hhon-g02749.t1
GO:0005198	Hhon-g02749.t1
GO:0005200	Hhon-g02749.t1
GO:0005575	Hhon-g02749.t1
GO:0005622	Hhon-g02749.t1
GO:0005737	Hhon-g02749.t1
GO:0005856	Hhon-g02749.t1
GO:0005884	Hhon-g02749.t1
GO:0005885	Hhon-g02749.t1
GO:0006810	Hhon-g02749.t1
GO:0006886	Hhon-g02749.t1
GO:0006949	Hhon-g02749.t1
GO:0006996	Hhon-g02749.t1
GO:0007009	Hhon-g02749.t1
GO:0007010	Hhon-g02749.t1
GO:0007015	Hhon-g02749.t1
GO:0007049	Hhon-g02749.t1
GO:0007275	Hhon-g02749.t1
GO:0007276	Hhon-g02749.t1
GO:0007281	Hhon-g02749.t1
GO:0007292	Hhon-g02749.t1
GO:0007369	Hhon-g02749.t1
GO:0007399	Hhon-g02749.t1
GO:0007413	Hhon-g02749.t1
GO:0007423	Hhon-g02749.t1
GO:0007520	Hhon-g02749.t1
GO:0008037	Hhon-g02749.t1
GO:0008038	Hhon-g02749.t1
GO:0008064	Hhon-g02749.t1
GO:0008104	Hhon-g02749.t1
GO:0008150	Hhon-g02749.t1
GO:0008582	Hhon-g02749.t1
GO:0008593	Hhon-g02749.t1
GO:0009653	Hhon-g02749.t1
GO:0009790	Hhon-g02749.t1
GO:0009792	Hhon-g02749.t1
GO:0009888	Hhon-g02749.t1
GO:0009966	Hhon-g02749.t1
GO:0009967	Hhon-g02749.t1
GO:0009987	Hhon-g02749.t1
GO:0010256	Hhon-g02749.t1
GO:0010591	Hhon-g02749.t1
GO:0010592	Hhon-g02749.t1
GO:0010631	Hhon-g02749.t1
GO:0010638	Hhon-g02749.t1
GO:0010646	Hhon-g02749.t1
GO:0010647	Hhon-g02749.t1
GO:0014902	Hhon-g02749.t1
GO:0015031	Hhon-g02749.t1
GO:0015629	Hhon-g02749.t1
GO:0015833	Hhon-g02749.t1
GO:0016043	Hhon-g02749.t1
GO:0016331	Hhon-g02749.t1
GO:0016477	Hhon-g02749.t1
GO:0019953	Hhon-g02749.t1
GO:0022008	Hhon-g02749.t1
GO:0022402	Hhon-g02749.t1
GO:0022412	Hhon-g02749.t1
GO:0022414	Hhon-g02749.t1
GO:0022416	Hhon-g02749.t1
GO:0023051	Hhon-g02749.t1
GO:0023056	Hhon-g02749.t1
GO:0030027	Hhon-g02749.t1
GO:0030029	Hhon-g02749.t1
GO:0030030	Hhon-g02749.t1
GO:0030036	Hhon-g02749.t1
GO:0030154	Hhon-g02749.t1
GO:0030182	Hhon-g02749.t1
GO:0030588	Hhon-g02749.t1
GO:0030589	Hhon-g02749.t1
GO:0030707	Hhon-g02749.t1
GO:0030713	Hhon-g02749.t1
GO:0030832	Hhon-g02749.t1
GO:0030833	Hhon-g02749.t1
GO:0030838	Hhon-g02749.t1
GO:0030855	Hhon-g02749.t1
GO:0031175	Hhon-g02749.t1
GO:0031252	Hhon-g02749.t1
GO:0031334	Hhon-g02749.t1
GO:0031344	Hhon-g02749.t1
GO:0031346	Hhon-g02749.t1
GO:0032271	Hhon-g02749.t1
GO:0032273	Hhon-g02749.t1
GO:0032501	Hhon-g02749.t1
GO:0032502	Hhon-g02749.t1
GO:0032535	Hhon-g02749.t1
GO:0032956	Hhon-g02749.t1
GO:0032970	Hhon-g02749.t1
GO:0032989	Hhon-g02749.t1
GO:0032991	Hhon-g02749.t1
GO:0033036	Hhon-g02749.t1
GO:0033043	Hhon-g02749.t1
GO:0034314	Hhon-g02749.t1
GO:0040008	Hhon-g02749.t1
GO:0040011	Hhon-g02749.t1
GO:0042692	Hhon-g02749.t1
GO:0042886	Hhon-g02749.t1
GO:0042995	Hhon-g02749.t1
GO:0043226	Hhon-g02749.t1
GO:0043228	Hhon-g02749.t1
GO:0043229	Hhon-g02749.t1
GO:0043232	Hhon-g02749.t1
GO:0043254	Hhon-g02749.t1
GO:0044087	Hhon-g02749.t1
GO:0044089	Hhon-g02749.t1
GO:0044703	Hhon-g02749.t1
GO:0045010	Hhon-g02749.t1
GO:0045184	Hhon-g02749.t1
GO:0045747	Hhon-g02749.t1
GO:0045887	Hhon-g02749.t1
GO:0045927	Hhon-g02749.t1
GO:0046907	Hhon-g02749.t1
GO:0048468	Hhon-g02749.t1
GO:0048477	Hhon-g02749.t1
GO:0048513	Hhon-g02749.t1
GO:0048518	Hhon-g02749.t1
GO:0048522	Hhon-g02749.t1
GO:0048583	Hhon-g02749.t1
GO:0048584	Hhon-g02749.t1
GO:0048598	Hhon-g02749.t1
GO:0048609	Hhon-g02749.t1
GO:0048638	Hhon-g02749.t1
GO:0048639	Hhon-g02749.t1
GO:0048646	Hhon-g02749.t1
GO:0048666	Hhon-g02749.t1
GO:0048699	Hhon-g02749.t1
GO:0048729	Hhon-g02749.t1
GO:0048731	Hhon-g02749.t1
GO:0048856	Hhon-g02749.t1
GO:0048869	Hhon-g02749.t1
GO:0048870	Hhon-g02749.t1
GO:0050789	Hhon-g02749.t1
GO:0050793	Hhon-g02749.t1
GO:0050794	Hhon-g02749.t1
GO:0050803	Hhon-g02749.t1
GO:0050807	Hhon-g02749.t1
GO:0050808	Hhon-g02749.t1
GO:0051094	Hhon-g02749.t1
GO:0051128	Hhon-g02749.t1
GO:0051130	Hhon-g02749.t1
GO:0051146	Hhon-g02749.t1
GO:0051179	Hhon-g02749.t1
GO:0051234	Hhon-g02749.t1
GO:0051239	Hhon-g02749.t1
GO:0051240	Hhon-g02749.t1
GO:0051489	Hhon-g02749.t1
GO:0051491	Hhon-g02749.t1
GO:0051493	Hhon-g02749.t1
GO:0051495	Hhon-g02749.t1
GO:0051641	Hhon-g02749.t1
GO:0051649	Hhon-g02749.t1
GO:0051674	Hhon-g02749.t1
GO:0051960	Hhon-g02749.t1
GO:0051962	Hhon-g02749.t1
GO:0051963	Hhon-g02749.t1
GO:0051965	Hhon-g02749.t1
GO:0060429	Hhon-g02749.t1
GO:0060491	Hhon-g02749.t1
GO:0061024	Hhon-g02749.t1
GO:0061061	Hhon-g02749.t1
GO:0061564	Hhon-g02749.t1
GO:0065007	Hhon-g02749.t1
GO:0065008	Hhon-g02749.t1
GO:0071705	Hhon-g02749.t1
GO:0071840	Hhon-g02749.t1
GO:0072553	Hhon-g02749.t1
GO:0090066	Hhon-g02749.t1
GO:0090130	Hhon-g02749.t1
GO:0090132	Hhon-g02749.t1
GO:0097320	Hhon-g02749.t1
GO:0097435	Hhon-g02749.t1
GO:0099080	Hhon-g02749.t1
GO:0099081	Hhon-g02749.t1
GO:0099172	Hhon-g02749.t1
GO:0099512	Hhon-g02749.t1
GO:0099513	Hhon-g02749.t1
GO:0106030	Hhon-g02749.t1
GO:0110053	Hhon-g02749.t1
GO:0120025	Hhon-g02749.t1
GO:0120032	Hhon-g02749.t1
GO:0120034	Hhon-g02749.t1
GO:0120035	Hhon-g02749.t1
GO:0120036	Hhon-g02749.t1
GO:1902743	Hhon-g02749.t1
GO:1902745	Hhon-g02749.t1
GO:1902903	Hhon-g02749.t1
GO:1902905	Hhon-g02749.t1
GO:1904396	Hhon-g02749.t1
GO:1904398	Hhon-g02749.t1
GO:2000026	Hhon-g02749.t1
GO:0000287	Hhon-g02750.t1
GO:0001501	Hhon-g02750.t1
GO:0001503	Hhon-g02750.t1
GO:0001958	Hhon-g02750.t1
GO:0002020	Hhon-g02750.t1
GO:0002237	Hhon-g02750.t1
GO:0003006	Hhon-g02750.t1
GO:0003674	Hhon-g02750.t1
GO:0003824	Hhon-g02750.t1
GO:0004035	Hhon-g02750.t1
GO:0005488	Hhon-g02750.t1
GO:0005515	Hhon-g02750.t1
GO:0005575	Hhon-g02750.t1
GO:0005576	Hhon-g02750.t1
GO:0005615	Hhon-g02750.t1
GO:0005622	Hhon-g02750.t1
GO:0005737	Hhon-g02750.t1
GO:0005886	Hhon-g02750.t1
GO:0005903	Hhon-g02750.t1
GO:0006629	Hhon-g02750.t1
GO:0006644	Hhon-g02750.t1
GO:0006650	Hhon-g02750.t1
GO:0006654	Hhon-g02750.t1
GO:0006793	Hhon-g02750.t1
GO:0006796	Hhon-g02750.t1
GO:0007275	Hhon-g02750.t1
GO:0007399	Hhon-g02750.t1
GO:0007584	Hhon-g02750.t1
GO:0007586	Hhon-g02750.t1
GO:0008150	Hhon-g02750.t1
GO:0008152	Hhon-g02750.t1
GO:0008270	Hhon-g02750.t1
GO:0008610	Hhon-g02750.t1
GO:0008654	Hhon-g02750.t1
GO:0009058	Hhon-g02750.t1
GO:0009605	Hhon-g02750.t1
GO:0009607	Hhon-g02750.t1
GO:0009617	Hhon-g02750.t1
GO:0009653	Hhon-g02750.t1
GO:0009719	Hhon-g02750.t1
GO:0009725	Hhon-g02750.t1
GO:0009790	Hhon-g02750.t1
GO:0009792	Hhon-g02750.t1
GO:0009887	Hhon-g02750.t1
GO:0009888	Hhon-g02750.t1
GO:0009897	Hhon-g02750.t1
GO:0009986	Hhon-g02750.t1
GO:0009987	Hhon-g02750.t1
GO:0016020	Hhon-g02750.t1
GO:0016311	Hhon-g02750.t1
GO:0016462	Hhon-g02750.t1
GO:0016787	Hhon-g02750.t1
GO:0016788	Hhon-g02750.t1
GO:0016791	Hhon-g02750.t1
GO:0016817	Hhon-g02750.t1
GO:0016818	Hhon-g02750.t1
GO:0019637	Hhon-g02750.t1
GO:0019899	Hhon-g02750.t1
GO:0021915	Hhon-g02750.t1
GO:0022008	Hhon-g02750.t1
GO:0022414	Hhon-g02750.t1
GO:0030016	Hhon-g02750.t1
GO:0030154	Hhon-g02750.t1
GO:0031012	Hhon-g02750.t1
GO:0031214	Hhon-g02750.t1
GO:0031667	Hhon-g02750.t1
GO:0031960	Hhon-g02750.t1
GO:0032496	Hhon-g02750.t1
GO:0032501	Hhon-g02750.t1
GO:0032502	Hhon-g02750.t1
GO:0033273	Hhon-g02750.t1
GO:0033280	Hhon-g02750.t1
GO:0033993	Hhon-g02750.t1
GO:0034505	Hhon-g02750.t1
GO:0035264	Hhon-g02750.t1
GO:0035295	Hhon-g02750.t1
GO:0036075	Hhon-g02750.t1
GO:0036342	Hhon-g02750.t1
GO:0040007	Hhon-g02750.t1
GO:0042221	Hhon-g02750.t1
GO:0042476	Hhon-g02750.t1
GO:0042578	Hhon-g02750.t1
GO:0042802	Hhon-g02750.t1
GO:0042803	Hhon-g02750.t1
GO:0043009	Hhon-g02750.t1
GO:0043167	Hhon-g02750.t1
GO:0043169	Hhon-g02750.t1
GO:0043207	Hhon-g02750.t1
GO:0043226	Hhon-g02750.t1
GO:0043227	Hhon-g02750.t1
GO:0043228	Hhon-g02750.t1
GO:0043229	Hhon-g02750.t1
GO:0043230	Hhon-g02750.t1
GO:0043232	Hhon-g02750.t1
GO:0043292	Hhon-g02750.t1
GO:0044238	Hhon-g02750.t1
GO:0045017	Hhon-g02750.t1
GO:0046473	Hhon-g02750.t1
GO:0046474	Hhon-g02750.t1
GO:0046486	Hhon-g02750.t1
GO:0046677	Hhon-g02750.t1
GO:0046872	Hhon-g02750.t1
GO:0046914	Hhon-g02750.t1
GO:0046983	Hhon-g02750.t1
GO:0048513	Hhon-g02750.t1
GO:0048545	Hhon-g02750.t1
GO:0048589	Hhon-g02750.t1
GO:0048705	Hhon-g02750.t1
GO:0048731	Hhon-g02750.t1
GO:0048856	Hhon-g02750.t1
GO:0048869	Hhon-g02750.t1
GO:0050896	Hhon-g02750.t1
GO:0051384	Hhon-g02750.t1
GO:0051707	Hhon-g02750.t1
GO:0051716	Hhon-g02750.t1
GO:0060348	Hhon-g02750.t1
GO:0060349	Hhon-g02750.t1
GO:0060350	Hhon-g02750.t1
GO:0060429	Hhon-g02750.t1
GO:0065010	Hhon-g02750.t1
GO:0070887	Hhon-g02750.t1
GO:0071529	Hhon-g02750.t1
GO:0071944	Hhon-g02750.t1
GO:0090407	Hhon-g02750.t1
GO:0098552	Hhon-g02750.t1
GO:0098862	Hhon-g02750.t1
GO:0099080	Hhon-g02750.t1
GO:0099081	Hhon-g02750.t1
GO:0099512	Hhon-g02750.t1
GO:1901700	Hhon-g02750.t1
GO:0000287	Hhon-g02751.t1
GO:0001501	Hhon-g02751.t1
GO:0001503	Hhon-g02751.t1
GO:0001958	Hhon-g02751.t1
GO:0002020	Hhon-g02751.t1
GO:0002237	Hhon-g02751.t1
GO:0003006	Hhon-g02751.t1
GO:0003674	Hhon-g02751.t1
GO:0003824	Hhon-g02751.t1
GO:0004035	Hhon-g02751.t1
GO:0005488	Hhon-g02751.t1
GO:0005515	Hhon-g02751.t1
GO:0005575	Hhon-g02751.t1
GO:0005576	Hhon-g02751.t1
GO:0005615	Hhon-g02751.t1
GO:0005622	Hhon-g02751.t1
GO:0005737	Hhon-g02751.t1
GO:0005886	Hhon-g02751.t1
GO:0005903	Hhon-g02751.t1
GO:0006629	Hhon-g02751.t1
GO:0006644	Hhon-g02751.t1
GO:0006650	Hhon-g02751.t1
GO:0006654	Hhon-g02751.t1
GO:0006793	Hhon-g02751.t1
GO:0006796	Hhon-g02751.t1
GO:0007275	Hhon-g02751.t1
GO:0007399	Hhon-g02751.t1
GO:0007584	Hhon-g02751.t1
GO:0007586	Hhon-g02751.t1
GO:0008150	Hhon-g02751.t1
GO:0008152	Hhon-g02751.t1
GO:0008270	Hhon-g02751.t1
GO:0008610	Hhon-g02751.t1
GO:0008654	Hhon-g02751.t1
GO:0009058	Hhon-g02751.t1
GO:0009605	Hhon-g02751.t1
GO:0009607	Hhon-g02751.t1
GO:0009617	Hhon-g02751.t1
GO:0009653	Hhon-g02751.t1
GO:0009719	Hhon-g02751.t1
GO:0009725	Hhon-g02751.t1
GO:0009790	Hhon-g02751.t1
GO:0009792	Hhon-g02751.t1
GO:0009887	Hhon-g02751.t1
GO:0009888	Hhon-g02751.t1
GO:0009897	Hhon-g02751.t1
GO:0009986	Hhon-g02751.t1
GO:0009987	Hhon-g02751.t1
GO:0016020	Hhon-g02751.t1
GO:0016311	Hhon-g02751.t1
GO:0016462	Hhon-g02751.t1
GO:0016787	Hhon-g02751.t1
GO:0016788	Hhon-g02751.t1
GO:0016791	Hhon-g02751.t1
GO:0016817	Hhon-g02751.t1
GO:0016818	Hhon-g02751.t1
GO:0019637	Hhon-g02751.t1
GO:0019899	Hhon-g02751.t1
GO:0021915	Hhon-g02751.t1
GO:0022008	Hhon-g02751.t1
GO:0022414	Hhon-g02751.t1
GO:0030016	Hhon-g02751.t1
GO:0030154	Hhon-g02751.t1
GO:0031012	Hhon-g02751.t1
GO:0031214	Hhon-g02751.t1
GO:0031667	Hhon-g02751.t1
GO:0031960	Hhon-g02751.t1
GO:0032496	Hhon-g02751.t1
GO:0032501	Hhon-g02751.t1
GO:0032502	Hhon-g02751.t1
GO:0033273	Hhon-g02751.t1
GO:0033280	Hhon-g02751.t1
GO:0033993	Hhon-g02751.t1
GO:0034505	Hhon-g02751.t1
GO:0035264	Hhon-g02751.t1
GO:0035295	Hhon-g02751.t1
GO:0036075	Hhon-g02751.t1
GO:0036342	Hhon-g02751.t1
GO:0040007	Hhon-g02751.t1
GO:0042221	Hhon-g02751.t1
GO:0042476	Hhon-g02751.t1
GO:0042578	Hhon-g02751.t1
GO:0042802	Hhon-g02751.t1
GO:0042803	Hhon-g02751.t1
GO:0043009	Hhon-g02751.t1
GO:0043167	Hhon-g02751.t1
GO:0043169	Hhon-g02751.t1
GO:0043207	Hhon-g02751.t1
GO:0043226	Hhon-g02751.t1
GO:0043227	Hhon-g02751.t1
GO:0043228	Hhon-g02751.t1
GO:0043229	Hhon-g02751.t1
GO:0043230	Hhon-g02751.t1
GO:0043232	Hhon-g02751.t1
GO:0043292	Hhon-g02751.t1
GO:0044238	Hhon-g02751.t1
GO:0045017	Hhon-g02751.t1
GO:0046473	Hhon-g02751.t1
GO:0046474	Hhon-g02751.t1
GO:0046486	Hhon-g02751.t1
GO:0046677	Hhon-g02751.t1
GO:0046872	Hhon-g02751.t1
GO:0046914	Hhon-g02751.t1
GO:0046983	Hhon-g02751.t1
GO:0048513	Hhon-g02751.t1
GO:0048545	Hhon-g02751.t1
GO:0048589	Hhon-g02751.t1
GO:0048705	Hhon-g02751.t1
GO:0048731	Hhon-g02751.t1
GO:0048856	Hhon-g02751.t1
GO:0048869	Hhon-g02751.t1
GO:0050896	Hhon-g02751.t1
GO:0051384	Hhon-g02751.t1
GO:0051707	Hhon-g02751.t1
GO:0051716	Hhon-g02751.t1
GO:0060348	Hhon-g02751.t1
GO:0060349	Hhon-g02751.t1
GO:0060350	Hhon-g02751.t1
GO:0060429	Hhon-g02751.t1
GO:0065010	Hhon-g02751.t1
GO:0070887	Hhon-g02751.t1
GO:0071529	Hhon-g02751.t1
GO:0071944	Hhon-g02751.t1
GO:0090407	Hhon-g02751.t1
GO:0098552	Hhon-g02751.t1
GO:0098862	Hhon-g02751.t1
GO:0099080	Hhon-g02751.t1
GO:0099081	Hhon-g02751.t1
GO:0099512	Hhon-g02751.t1
GO:1901700	Hhon-g02751.t1
GO:0000149	Hhon-g02752.t1
GO:0000278	Hhon-g02752.t1
GO:0000281	Hhon-g02752.t1
GO:0000910	Hhon-g02752.t1
GO:0001956	Hhon-g02752.t1
GO:0002791	Hhon-g02752.t1
GO:0003674	Hhon-g02752.t1
GO:0005102	Hhon-g02752.t1
GO:0005246	Hhon-g02752.t1
GO:0005484	Hhon-g02752.t1
GO:0005488	Hhon-g02752.t1
GO:0005515	Hhon-g02752.t1
GO:0005575	Hhon-g02752.t1
GO:0005622	Hhon-g02752.t1
GO:0005634	Hhon-g02752.t1
GO:0005635	Hhon-g02752.t1
GO:0005652	Hhon-g02752.t1
GO:0005654	Hhon-g02752.t1
GO:0005737	Hhon-g02752.t1
GO:0005813	Hhon-g02752.t1
GO:0005815	Hhon-g02752.t1
GO:0005829	Hhon-g02752.t1
GO:0005856	Hhon-g02752.t1
GO:0005886	Hhon-g02752.t1
GO:0006810	Hhon-g02752.t1
GO:0006836	Hhon-g02752.t1
GO:0006886	Hhon-g02752.t1
GO:0006887	Hhon-g02752.t1
GO:0006904	Hhon-g02752.t1
GO:0006906	Hhon-g02752.t1
GO:0006996	Hhon-g02752.t1
GO:0007049	Hhon-g02752.t1
GO:0007154	Hhon-g02752.t1
GO:0007165	Hhon-g02752.t1
GO:0007166	Hhon-g02752.t1
GO:0007167	Hhon-g02752.t1
GO:0007169	Hhon-g02752.t1
GO:0007267	Hhon-g02752.t1
GO:0007268	Hhon-g02752.t1
GO:0007269	Hhon-g02752.t1
GO:0007271	Hhon-g02752.t1
GO:0007274	Hhon-g02752.t1
GO:0007275	Hhon-g02752.t1
GO:0007317	Hhon-g02752.t1
GO:0007349	Hhon-g02752.t1
GO:0007399	Hhon-g02752.t1
GO:0007444	Hhon-g02752.t1
GO:0007482	Hhon-g02752.t1
GO:0008021	Hhon-g02752.t1
GO:0008092	Hhon-g02752.t1
GO:0008104	Hhon-g02752.t1
GO:0008150	Hhon-g02752.t1
GO:0008200	Hhon-g02752.t1
GO:0008286	Hhon-g02752.t1
GO:0009628	Hhon-g02752.t1
GO:0009629	Hhon-g02752.t1
GO:0009653	Hhon-g02752.t1
GO:0009719	Hhon-g02752.t1
GO:0009725	Hhon-g02752.t1
GO:0009888	Hhon-g02752.t1
GO:0009966	Hhon-g02752.t1
GO:0009967	Hhon-g02752.t1
GO:0009987	Hhon-g02752.t1
GO:0010468	Hhon-g02752.t1
GO:0010646	Hhon-g02752.t1
GO:0010647	Hhon-g02752.t1
GO:0010701	Hhon-g02752.t1
GO:0010721	Hhon-g02752.t1
GO:0010807	Hhon-g02752.t1
GO:0010817	Hhon-g02752.t1
GO:0010975	Hhon-g02752.t1
GO:0010977	Hhon-g02752.t1
GO:0012505	Hhon-g02752.t1
GO:0012506	Hhon-g02752.t1
GO:0014061	Hhon-g02752.t1
GO:0014069	Hhon-g02752.t1
GO:0015031	Hhon-g02752.t1
GO:0015629	Hhon-g02752.t1
GO:0015630	Hhon-g02752.t1
GO:0015833	Hhon-g02752.t1
GO:0016020	Hhon-g02752.t1
GO:0016043	Hhon-g02752.t1
GO:0016050	Hhon-g02752.t1
GO:0016079	Hhon-g02752.t1
GO:0016081	Hhon-g02752.t1
GO:0016192	Hhon-g02752.t1
GO:0016247	Hhon-g02752.t1
GO:0016248	Hhon-g02752.t1
GO:0016323	Hhon-g02752.t1
GO:0017022	Hhon-g02752.t1
GO:0017081	Hhon-g02752.t1
GO:0017156	Hhon-g02752.t1
GO:0017157	Hhon-g02752.t1
GO:0017158	Hhon-g02752.t1
GO:0019221	Hhon-g02752.t1
GO:0019222	Hhon-g02752.t1
GO:0019722	Hhon-g02752.t1
GO:0019855	Hhon-g02752.t1
GO:0019869	Hhon-g02752.t1
GO:0019899	Hhon-g02752.t1
GO:0019900	Hhon-g02752.t1
GO:0019901	Hhon-g02752.t1
GO:0019904	Hhon-g02752.t1
GO:0022008	Hhon-g02752.t1
GO:0022402	Hhon-g02752.t1
GO:0022406	Hhon-g02752.t1
GO:0022607	Hhon-g02752.t1
GO:0023051	Hhon-g02752.t1
