term	gene
GO:0048583	NV2.4494
GO:0048585	NV2.4494
GO:0048699	NV2.4494
GO:0048731	NV2.4494
GO:0048856	NV2.4494
GO:0048869	NV2.4494
GO:0050767	NV2.4494
GO:0050789	NV2.4494
GO:0050793	NV2.4494
GO:0050794	NV2.4494
GO:0051239	NV2.4494
GO:0051252	NV2.4494
GO:0051253	NV2.4494
GO:0051960	NV2.4494
GO:0060255	NV2.4494
GO:0060284	NV2.4494
GO:0065007	NV2.4494
GO:0070013	NV2.4494
GO:0080090	NV2.4494
GO:0140110	NV2.4494
GO:1901363	NV2.4494
GO:1902041	NV2.4494
GO:1902042	NV2.4494
GO:1902679	NV2.4494
GO:1990837	NV2.4494
GO:2000026	NV2.4494
GO:2000145	NV2.4494
GO:2001141	NV2.4494
GO:2001222	NV2.4494
GO:2001233	NV2.4494
GO:2001234	NV2.4494
GO:2001236	NV2.4494
GO:2001237	NV2.4494
GO:0000070	NV2.4496
GO:0000278	NV2.4496
GO:0000280	NV2.4496
GO:0000819	NV2.4496
GO:0000956	NV2.4496
GO:0003674	NV2.4496
GO:0003676	NV2.4496
GO:0003723	NV2.4496
GO:0003824	NV2.4496
GO:0003887	NV2.4496
GO:0005488	NV2.4496
GO:0005515	NV2.4496
GO:0005575	NV2.4496
GO:0005622	NV2.4496
GO:0005634	NV2.4496
GO:0005635	NV2.4496
GO:0005654	NV2.4496
GO:0005730	NV2.4496
GO:0005737	NV2.4496
GO:0005794	NV2.4496
GO:0006139	NV2.4496
GO:0006259	NV2.4496
GO:0006281	NV2.4496
GO:0006302	NV2.4496
GO:0006396	NV2.4496
GO:0006397	NV2.4496
GO:0006401	NV2.4496
GO:0006402	NV2.4496
GO:0006950	NV2.4496
GO:0006974	NV2.4496
GO:0006996	NV2.4496
GO:0007049	NV2.4496
GO:0007059	NV2.4496
GO:0007062	NV2.4496
GO:0007076	NV2.4496
GO:0008150	NV2.4496
GO:0008152	NV2.4496
GO:0008334	NV2.4496
GO:0009056	NV2.4496
GO:0009057	NV2.4496
GO:0009058	NV2.4496
GO:0009059	NV2.4496
GO:0009889	NV2.4496
GO:0009890	NV2.4496
GO:0009892	NV2.4496
GO:0009987	NV2.4496
GO:0010467	NV2.4496
GO:0010468	NV2.4496
GO:0010556	NV2.4496
GO:0010558	NV2.4496
GO:0010586	NV2.4496
GO:0010587	NV2.4496
GO:0010605	NV2.4496
GO:0010629	NV2.4496
GO:0010639	NV2.4496
GO:0012505	NV2.4496
GO:0016020	NV2.4496
GO:0016043	NV2.4496
GO:0016070	NV2.4496
GO:0016071	NV2.4496
GO:0016074	NV2.4496
GO:0016740	NV2.4496
GO:0016772	NV2.4496
GO:0016779	NV2.4496
GO:0019219	NV2.4496
GO:0019222	NV2.4496
GO:0022402	NV2.4496
GO:0030261	NV2.4496
GO:0031090	NV2.4496
GO:0031123	NV2.4496
GO:0031124	NV2.4496
GO:0031126	NV2.4496
GO:0031499	NV2.4496
GO:0031965	NV2.4496
GO:0031967	NV2.4496
GO:0031974	NV2.4496
GO:0031981	NV2.4496
GO:0032204	NV2.4496
GO:0032205	NV2.4496
GO:0032210	NV2.4496
GO:0032211	NV2.4496
GO:0032991	NV2.4496
GO:0033043	NV2.4496
GO:0033044	NV2.4496
GO:0033500	NV2.4496
GO:0033554	NV2.4496
GO:0034061	NV2.4496
GO:0034654	NV2.4496
GO:0034655	NV2.4496
GO:0035770	NV2.4496
GO:0036464	NV2.4496
GO:0042221	NV2.4496
GO:0042592	NV2.4496
GO:0043144	NV2.4496
GO:0043170	NV2.4496
GO:0043186	NV2.4496
GO:0043221	NV2.4496
GO:0043226	NV2.4496
GO:0043227	NV2.4496
GO:0043228	NV2.4496
GO:0043229	NV2.4496
GO:0043231	NV2.4496
GO:0043232	NV2.4496
GO:0043233	NV2.4496
GO:0043628	NV2.4496
GO:0043632	NV2.4496
GO:0043633	NV2.4496
GO:0043634	NV2.4496
GO:0044238	NV2.4496
GO:0045495	NV2.4496
GO:0045934	NV2.4496
GO:0048285	NV2.4496
GO:0048519	NV2.4496
GO:0048523	NV2.4496
GO:0048878	NV2.4496
GO:0050789	NV2.4496
GO:0050794	NV2.4496
GO:0050896	NV2.4496
GO:0051052	NV2.4496
GO:0051053	NV2.4496
GO:0051128	NV2.4496
GO:0051129	NV2.4496
GO:0051276	NV2.4496
GO:0051716	NV2.4496
GO:0060255	NV2.4496
GO:0060293	NV2.4496
GO:0065007	NV2.4496
GO:0065008	NV2.4496
GO:0070013	NV2.4496
GO:0070034	NV2.4496
GO:0070566	NV2.4496
GO:0071025	NV2.4496
GO:0071027	NV2.4496
GO:0071044	NV2.4496
GO:0071046	NV2.4496
GO:0071103	NV2.4496
GO:0071840	NV2.4496
GO:0071897	NV2.4496
GO:0080090	NV2.4496
GO:0090304	NV2.4496
GO:0098813	NV2.4496
GO:0140014	NV2.4496
GO:0140097	NV2.4496
GO:1901363	NV2.4496
GO:1903047	NV2.4496
GO:1904356	NV2.4496
GO:1904357	NV2.4496
GO:1990904	NV2.4496
GO:2000278	NV2.4496
GO:2000279	NV2.4496
GO:2001251	NV2.4496
GO:0000278	NV2.4501
GO:0000280	NV2.4501
GO:0000428	NV2.4501
GO:0000922	NV2.4501
GO:0001091	NV2.4501
GO:0001096	NV2.4501
GO:0001098	NV2.4501
GO:0001099	NV2.4501
GO:0001558	NV2.4501
GO:0003674	NV2.4501
GO:0003824	NV2.4501
GO:0004721	NV2.4501
GO:0004722	NV2.4501
GO:0005488	NV2.4501
GO:0005515	NV2.4501
GO:0005575	NV2.4501
GO:0005622	NV2.4501
GO:0005634	NV2.4501
GO:0005654	NV2.4501
GO:0005694	NV2.4501
GO:0005700	NV2.4501
GO:0005813	NV2.4501
GO:0005815	NV2.4501
GO:0005819	NV2.4501
GO:0005856	NV2.4501
GO:0006139	NV2.4501
GO:0006351	NV2.4501
GO:0006354	NV2.4501
GO:0006355	NV2.4501
GO:0006357	NV2.4501
GO:0006366	NV2.4501
GO:0006368	NV2.4501
GO:0006470	NV2.4501
GO:0006793	NV2.4501
GO:0006796	NV2.4501
GO:0006996	NV2.4501
GO:0007049	NV2.4501
GO:0008134	NV2.4501
GO:0008150	NV2.4501
GO:0008152	NV2.4501
GO:0008420	NV2.4501
GO:0009058	NV2.4501
GO:0009059	NV2.4501
GO:0009889	NV2.4501
GO:0009987	NV2.4501
GO:0010458	NV2.4501
GO:0010467	NV2.4501
GO:0010468	NV2.4501
GO:0010556	NV2.4501
GO:0010611	NV2.4501
GO:0010614	NV2.4501
GO:0010721	NV2.4501
GO:0014741	NV2.4501
GO:0014743	NV2.4501
GO:0015630	NV2.4501
GO:0016043	NV2.4501
GO:0016070	NV2.4501
GO:0016202	NV2.4501
GO:0016311	NV2.4501
GO:0016591	NV2.4501
GO:0016787	NV2.4501
GO:0016788	NV2.4501
GO:0016791	NV2.4501
GO:0019219	NV2.4501
GO:0019222	NV2.4501
GO:0019538	NV2.4501
GO:0022402	NV2.4501
GO:0030308	NV2.4501
GO:0030496	NV2.4501
GO:0030880	NV2.4501
GO:0030957	NV2.4501
GO:0031974	NV2.4501
GO:0031981	NV2.4501
GO:0032774	NV2.4501
GO:0032991	NV2.4501
GO:0034654	NV2.4501
GO:0035821	NV2.4501
GO:0036211	NV2.4501
GO:0040008	NV2.4501
GO:0042578	NV2.4501
GO:0043170	NV2.4501
GO:0043226	NV2.4501
GO:0043227	NV2.4501
GO:0043228	NV2.4501
GO:0043229	NV2.4501
GO:0043231	NV2.4501
GO:0043232	NV2.4501
GO:0043233	NV2.4501
GO:0043412	NV2.4501
GO:0043502	NV2.4501
GO:0043903	NV2.4501
GO:0043921	NV2.4501
GO:0043923	NV2.4501
GO:0044057	NV2.4501
GO:0044238	NV2.4501
GO:0044403	NV2.4501
GO:0044419	NV2.4501
GO:0044770	NV2.4501
GO:0044772	NV2.4501
GO:0045595	NV2.4501
GO:0045596	NV2.4501
GO:0045843	NV2.4501
GO:0045926	NV2.4501
GO:0046620	NV2.4501
GO:0046621	NV2.4501
GO:0046782	NV2.4501
GO:0048285	NV2.4501
GO:0048518	NV2.4501
GO:0048519	NV2.4501
GO:0048523	NV2.4501
GO:0048524	NV2.4501
GO:0048583	NV2.4501
GO:0048634	NV2.4501
GO:0048635	NV2.4501
GO:0048638	NV2.4501
GO:0048640	NV2.4501
GO:0050434	NV2.4501
GO:0050789	NV2.4501
GO:0050792	NV2.4501
GO:0050793	NV2.4501
GO:0050794	NV2.4501
GO:0051093	NV2.4501
GO:0051128	NV2.4501
GO:0051147	NV2.4501
GO:0051148	NV2.4501
GO:0051153	NV2.4501
GO:0051154	NV2.4501
GO:0051233	NV2.4501
GO:0051239	NV2.4501
GO:0051241	NV2.4501
GO:0051252	NV2.4501
GO:0051702	NV2.4501
GO:0051851	NV2.4501
GO:0055021	NV2.4501
GO:0055022	NV2.4501
GO:0055024	NV2.4501
GO:0055026	NV2.4501
GO:0055029	NV2.4501
GO:0060255	NV2.4501
GO:0060284	NV2.4501
GO:0060420	NV2.4501
GO:0061050	NV2.4501
GO:0061052	NV2.4501
GO:0061117	NV2.4501
GO:0061695	NV2.4501
GO:0065007	NV2.4501
GO:0070013	NV2.4501
GO:0071840	NV2.4501
GO:0080090	NV2.4501
GO:0090257	NV2.4501
GO:0090304	NV2.4501
GO:0140014	NV2.4501
GO:0140096	NV2.4501
GO:1901861	NV2.4501
GO:1901862	NV2.4501
GO:1902494	NV2.4501
GO:1903047	NV2.4501
GO:1905207	NV2.4501
GO:1905208	NV2.4501
GO:1990234	NV2.4501
GO:2000026	NV2.4501
GO:2000725	NV2.4501
GO:2000726	NV2.4501
GO:2001141	NV2.4501
GO:0000375	NV2.4502
GO:0000377	NV2.4502
GO:0000398	NV2.4502
GO:0000974	NV2.4502
GO:0002200	NV2.4502
GO:0002376	NV2.4502
GO:0002377	NV2.4502
GO:0002440	NV2.4502
GO:0002520	NV2.4502
GO:0003674	NV2.4502
GO:0005488	NV2.4502
GO:0005515	NV2.4502
GO:0005575	NV2.4502
GO:0005622	NV2.4502
GO:0005634	NV2.4502
GO:0005654	NV2.4502
GO:0005681	NV2.4502
GO:0006139	NV2.4502
GO:0006396	NV2.4502
GO:0006397	NV2.4502
GO:0006915	NV2.4502
GO:0007275	NV2.4502
GO:0008150	NV2.4502
GO:0008152	NV2.4502
GO:0008219	NV2.4502
GO:0008380	NV2.4502
GO:0009987	NV2.4502
GO:0010467	NV2.4502
GO:0012501	NV2.4502
GO:0016070	NV2.4502
GO:0016071	NV2.4502
GO:0016445	NV2.4502
GO:0019899	NV2.4502
GO:0031974	NV2.4502
GO:0031981	NV2.4502
GO:0032501	NV2.4502
GO:0032502	NV2.4502
GO:0032991	NV2.4502
GO:0042981	NV2.4502
GO:0043065	NV2.4502
GO:0043067	NV2.4502
GO:0043068	NV2.4502
GO:0043170	NV2.4502
GO:0043226	NV2.4502
GO:0043227	NV2.4502
GO:0043229	NV2.4502
GO:0043231	NV2.4502
GO:0043233	NV2.4502
GO:0044238	NV2.4502
GO:0048518	NV2.4502
GO:0048522	NV2.4502
GO:0048731	NV2.4502
GO:0048856	NV2.4502
GO:0050789	NV2.4502
GO:0050794	NV2.4502
GO:0065007	NV2.4502
GO:0070013	NV2.4502
GO:0090304	NV2.4502
GO:1990904	NV2.4502
GO:0003674	NV2.4503
GO:0003682	NV2.4503
GO:0005488	NV2.4503
GO:0005575	NV2.4503
GO:0005622	NV2.4503
GO:0005634	NV2.4503
GO:0005654	NV2.4503
GO:0006139	NV2.4503
GO:0006259	NV2.4503
GO:0006281	NV2.4503
GO:0006950	NV2.4503
GO:0006974	NV2.4503
GO:0008150	NV2.4503
GO:0008152	NV2.4503
GO:0009987	NV2.4503
GO:0031974	NV2.4503
GO:0031981	NV2.4503
GO:0032991	NV2.4503
GO:0033554	NV2.4503
GO:0036297	NV2.4503
GO:0043170	NV2.4503
GO:0043226	NV2.4503
GO:0043227	NV2.4503
GO:0043229	NV2.4503
GO:0043231	NV2.4503
GO:0043233	NV2.4503
GO:0043240	NV2.4503
GO:0044238	NV2.4503
GO:0050896	NV2.4503
GO:0051716	NV2.4503
GO:0070013	NV2.4503
GO:0090304	NV2.4503
GO:0005575	NV2.4507
GO:0005622	NV2.4507
GO:0005737	NV2.4507
GO:0008150	NV2.4507
GO:0051179	NV2.4507
GO:0001887	NV2.4508
GO:0003674	NV2.4508
GO:0003824	NV2.4508
GO:0005488	NV2.4508
GO:0005515	NV2.4508
GO:0005575	NV2.4508
GO:0005622	NV2.4508
GO:0005737	NV2.4508
GO:0005829	NV2.4508
GO:0006082	NV2.4508
GO:0006520	NV2.4508
GO:0006629	NV2.4508
GO:0008150	NV2.4508
GO:0008152	NV2.4508
GO:0009000	NV2.4508
GO:0009056	NV2.4508
GO:0009063	NV2.4508
GO:0009719	NV2.4508
GO:0009725	NV2.4508
GO:0009987	NV2.4508
GO:0016054	NV2.4508
GO:0016259	NV2.4508
GO:0016261	NV2.4508
GO:0016597	NV2.4508
GO:0016829	NV2.4508
GO:0016846	NV2.4508
GO:0019752	NV2.4508
GO:0019842	NV2.4508
GO:0031406	NV2.4508
GO:0032868	NV2.4508
GO:0032991	NV2.4508
GO:0036094	NV2.4508
GO:0042221	NV2.4508
GO:0042802	NV2.4508
GO:0042803	NV2.4508
GO:0043167	NV2.4508
GO:0043168	NV2.4508
GO:0043177	NV2.4508
GO:0043434	NV2.4508
GO:0043436	NV2.4508
GO:0044238	NV2.4508
GO:0044281	NV2.4508
GO:0044282	NV2.4508
GO:0046395	NV2.4508
GO:0046983	NV2.4508
GO:0048519	NV2.4508
GO:0048523	NV2.4508
GO:0048583	NV2.4508
GO:0048585	NV2.4508
GO:0050789	NV2.4508
GO:0050794	NV2.4508
GO:0050896	NV2.4508
GO:0065007	NV2.4508
GO:0070279	NV2.4508
GO:0080134	NV2.4508
GO:0080135	NV2.4508
GO:1900407	NV2.4508
GO:1900408	NV2.4508
GO:1901363	NV2.4508
GO:1901605	NV2.4508
GO:1901606	NV2.4508
GO:1901652	NV2.4508
GO:1901698	NV2.4508
GO:1901700	NV2.4508
GO:1902494	NV2.4508
GO:1902882	NV2.4508
GO:1902883	NV2.4508
GO:0000302	NV2.4516
GO:0001101	NV2.4516
GO:0001525	NV2.4516
GO:0001568	NV2.4516
GO:0001659	NV2.4516
GO:0001667	NV2.4516
GO:0001678	NV2.4516
GO:0001885	NV2.4516
GO:0001944	NV2.4516
GO:0002064	NV2.4516
GO:0002682	NV2.4516
GO:0002683	NV2.4516
GO:0002861	NV2.4516
GO:0002862	NV2.4516
GO:0003008	NV2.4516
GO:0003013	NV2.4516
GO:0003015	NV2.4516
GO:0003018	NV2.4516
GO:0003158	NV2.4516
GO:0003674	NV2.4516
GO:0003824	NV2.4516
GO:0004601	NV2.4516
GO:0004602	NV2.4516
GO:0005488	NV2.4516
GO:0005515	NV2.4516
GO:0005575	NV2.4516
GO:0005622	NV2.4516
GO:0005634	NV2.4516
GO:0005737	NV2.4516
GO:0005739	NV2.4516
GO:0005759	NV2.4516
GO:0005829	NV2.4516
GO:0006082	NV2.4516
GO:0006139	NV2.4516
GO:0006163	NV2.4516
GO:0006195	NV2.4516
GO:0006518	NV2.4516
GO:0006575	NV2.4516
GO:0006629	NV2.4516
GO:0006631	NV2.4516
GO:0006638	NV2.4516
GO:0006639	NV2.4516
GO:0006641	NV2.4516
GO:0006690	NV2.4516
GO:0006749	NV2.4516
GO:0006753	NV2.4516
GO:0006790	NV2.4516
GO:0006793	NV2.4516
GO:0006796	NV2.4516
GO:0006915	NV2.4516
GO:0006950	NV2.4516
GO:0006979	NV2.4516
GO:0007154	NV2.4516
GO:0007165	NV2.4516
GO:0007275	NV2.4516
GO:0007517	NV2.4516
GO:0007519	NV2.4516
GO:0007584	NV2.4516
GO:0007600	NV2.4516
GO:0007605	NV2.4516
GO:0008015	NV2.4516
GO:0008150	NV2.4516
GO:0008152	NV2.4516
GO:0008219	NV2.4516
GO:0008283	NV2.4516
GO:0008631	NV2.4516
GO:0009056	NV2.4516
GO:0009058	NV2.4516
GO:0009117	NV2.4516
GO:0009166	NV2.4516
GO:0009314	NV2.4516
GO:0009410	NV2.4516
GO:0009411	NV2.4516
GO:0009416	NV2.4516
GO:0009605	NV2.4516
GO:0009607	NV2.4516
GO:0009608	NV2.4516
GO:0009609	NV2.4516
GO:0009611	NV2.4516
GO:0009617	NV2.4516
GO:0009628	NV2.4516
GO:0009636	NV2.4516
GO:0009650	NV2.4516
GO:0009653	NV2.4516
GO:0009719	NV2.4516
GO:0009725	NV2.4516
GO:0009743	NV2.4516
GO:0009746	NV2.4516
GO:0009749	NV2.4516
GO:0009888	NV2.4516
GO:0009892	NV2.4516
GO:0009894	NV2.4516
GO:0009966	NV2.4516
GO:0009967	NV2.4516
GO:0009968	NV2.4516
GO:0009987	NV2.4516
GO:0010212	NV2.4516
GO:0010269	NV2.4516
GO:0010332	NV2.4516
GO:0010466	NV2.4516
GO:0010468	NV2.4516
GO:0010605	NV2.4516
GO:0010631	NV2.4516
GO:0010639	NV2.4516
GO:0010646	NV2.4516
GO:0010647	NV2.4516
GO:0010648	NV2.4516
GO:0010821	NV2.4516
GO:0010951	NV2.4516
GO:0012501	NV2.4516
GO:0014706	NV2.4516
GO:0014902	NV2.4516
GO:0014904	NV2.4516
GO:0016209	NV2.4516
GO:0016477	NV2.4516
GO:0016491	NV2.4516
GO:0016684	NV2.4516
GO:0016999	NV2.4516
GO:0017001	NV2.4516
GO:0017124	NV2.4516
GO:0018158	NV2.4516
GO:0019222	NV2.4516
GO:0019372	NV2.4516
GO:0019538	NV2.4516
GO:0019637	NV2.4516
GO:0019725	NV2.4516
GO:0019752	NV2.4516
GO:0019904	NV2.4516
GO:0023051	NV2.4516
GO:0023052	NV2.4516
GO:0023056	NV2.4516
GO:0023057	NV2.4516
GO:0030154	NV2.4516
GO:0030162	NV2.4516
GO:0030855	NV2.4516
GO:0031099	NV2.4516
GO:0031347	NV2.4516
GO:0031348	NV2.4516
GO:0031667	NV2.4516
GO:0031974	NV2.4516
GO:0032101	NV2.4516
GO:0032102	NV2.4516
GO:0032355	NV2.4516
GO:0032501	NV2.4516
GO:0032502	NV2.4516
GO:0032787	NV2.4516
GO:0033043	NV2.4516
GO:0033194	NV2.4516
GO:0033273	NV2.4516
GO:0033500	NV2.4516
GO:0033554	NV2.4516
GO:0033599	NV2.4516
GO:0033993	NV2.4516
GO:0034284	NV2.4516
GO:0034404	NV2.4516
GO:0034599	NV2.4516
GO:0034654	NV2.4516
GO:0034655	NV2.4516
GO:0035094	NV2.4516
GO:0035150	NV2.4516
GO:0035239	NV2.4516
GO:0035295	NV2.4516
GO:0035296	NV2.4516
GO:0035556	NV2.4516
GO:0036211	NV2.4516
GO:0040007	NV2.4516
GO:0040011	NV2.4516
GO:0040029	NV2.4516
GO:0042060	NV2.4516
GO:0042127	NV2.4516
GO:0042176	NV2.4516
GO:0042221	NV2.4516
GO:0042246	NV2.4516
GO:0042311	NV2.4516
GO:0042542	NV2.4516
GO:0042592	NV2.4516
GO:0042593	NV2.4516
GO:0042692	NV2.4516
GO:0042743	NV2.4516
GO:0042744	NV2.4516
GO:0042981	NV2.4516
GO:0043066	NV2.4516
GO:0043067	NV2.4516
GO:0043069	NV2.4516
GO:0043086	NV2.4516
GO:0043170	NV2.4516
GO:0043207	NV2.4516
GO:0043226	NV2.4516
GO:0043227	NV2.4516
GO:0043229	NV2.4516
GO:0043231	NV2.4516
GO:0043233	NV2.4516
GO:0043403	NV2.4516
GO:0043412	NV2.4516
GO:0043436	NV2.4516
GO:0043523	NV2.4516
GO:0043534	NV2.4516
GO:0043542	NV2.4516
GO:0043603	NV2.4516
GO:0044092	NV2.4516
GO:0044238	NV2.4516
GO:0044281	NV2.4516
GO:0044283	NV2.4516
GO:0044403	NV2.4516
GO:0044419	NV2.4516
GO:0045444	NV2.4516
GO:0045446	NV2.4516
GO:0045454	NV2.4516
GO:0045861	NV2.4516
GO:0046434	NV2.4516
GO:0046486	NV2.4516
GO:0046677	NV2.4516
GO:0048468	NV2.4516
GO:0048513	NV2.4516
GO:0048514	NV2.4516
GO:0048518	NV2.4516
GO:0048519	NV2.4516
GO:0048522	NV2.4516
GO:0048523	NV2.4516
GO:0048583	NV2.4516
GO:0048584	NV2.4516
GO:0048585	NV2.4516
GO:0048589	NV2.4516
GO:0048646	NV2.4516
GO:0048731	NV2.4516
GO:0048741	NV2.4516
GO:0048856	NV2.4516
GO:0048869	NV2.4516
GO:0048870	NV2.4516
GO:0048871	NV2.4516
GO:0048878	NV2.4516
GO:0050678	NV2.4516
GO:0050727	NV2.4516
GO:0050728	NV2.4516
GO:0050776	NV2.4516
GO:0050777	NV2.4516
GO:0050789	NV2.4516
GO:0050790	NV2.4516
GO:0050793	NV2.4516
GO:0050794	NV2.4516
GO:0050877	NV2.4516
GO:0050896	NV2.4516
GO:0050954	NV2.4516
GO:0051128	NV2.4516
GO:0051129	NV2.4516
GO:0051130	NV2.4516
GO:0051146	NV2.4516
GO:0051179	NV2.4516
GO:0051239	NV2.4516
GO:0051246	NV2.4516
GO:0051248	NV2.4516
GO:0051336	NV2.4516
GO:0051346	NV2.4516
GO:0051450	NV2.4516
GO:0051593	NV2.4516
GO:0051674	NV2.4516
GO:0051702	NV2.4516
GO:0051707	NV2.4516
GO:0051716	NV2.4516
GO:0051896	NV2.4516
GO:0051897	NV2.4516
GO:0052547	NV2.4516
GO:0052548	NV2.4516
GO:0055001	NV2.4516
GO:0055002	NV2.4516
GO:0055082	NV2.4516
GO:0055086	NV2.4516
GO:0060047	NV2.4516
GO:0060055	NV2.4516
GO:0060255	NV2.4516
GO:0060429	NV2.4516
GO:0060537	NV2.4516
GO:0060538	NV2.4516
GO:0061061	NV2.4516
GO:0061136	NV2.4516
GO:0065007	NV2.4516
GO:0065008	NV2.4516
GO:0065009	NV2.4516
GO:0070013	NV2.4516
GO:0070887	NV2.4516
GO:0071322	NV2.4516
GO:0071326	NV2.4516
GO:0071331	NV2.4516
GO:0071333	NV2.4516
GO:0072359	NV2.4516
GO:0072521	NV2.4516
GO:0072523	NV2.4516
GO:0072593	NV2.4516
GO:0080090	NV2.4516
GO:0080134	NV2.4516
GO:0080135	NV2.4516
GO:0090066	NV2.4516
GO:0090130	NV2.4516
GO:0090132	NV2.4516
GO:0090199	NV2.4516
GO:0090201	NV2.4516
GO:0097190	NV2.4516
GO:0097193	NV2.4516
GO:0097237	NV2.4516
GO:0097746	NV2.4516
GO:0098754	NV2.4516
GO:0098869	NV2.4516
GO:1900407	NV2.4516
GO:1900408	NV2.4516
GO:1901292	NV2.4516
GO:1901568	NV2.4516
GO:1901698	NV2.4516
GO:1901700	NV2.4516
GO:1901701	NV2.4516
GO:1902041	NV2.4516
GO:1902042	NV2.4516
GO:1902175	NV2.4516
GO:1902176	NV2.4516
GO:1902531	NV2.4516
GO:1902532	NV2.4516
GO:1902533	NV2.4516
GO:1902882	NV2.4516
GO:1902883	NV2.4516
GO:1902903	NV2.4516
GO:1902905	NV2.4516
GO:1903050	NV2.4516
GO:1990748	NV2.4516
GO:2000026	NV2.4516
GO:2001233	NV2.4516
GO:2001234	NV2.4516
GO:2001236	NV2.4516
GO:2001237	NV2.4516
GO:2001242	NV2.4516
GO:2001243	NV2.4516
GO:0000139	NV2.4518
GO:0003674	NV2.4518
GO:0005575	NV2.4518
GO:0005622	NV2.4518
GO:0005737	NV2.4518
GO:0005768	NV2.4518
GO:0005769	NV2.4518
GO:0005770	NV2.4518
GO:0005773	NV2.4518
GO:0005774	NV2.4518
GO:0005794	NV2.4518
GO:0006629	NV2.4518
GO:0006644	NV2.4518
GO:0006650	NV2.4518
GO:0006661	NV2.4518
GO:0006793	NV2.4518
GO:0006796	NV2.4518
GO:0006950	NV2.4518
GO:0006970	NV2.4518
GO:0007154	NV2.4518
GO:0007165	NV2.4518
GO:0008047	NV2.4518
GO:0008150	NV2.4518
GO:0008152	NV2.4518
GO:0008610	NV2.4518
GO:0008654	NV2.4518
GO:0009058	NV2.4518
GO:0009628	NV2.4518
GO:0009893	NV2.4518
GO:0009987	NV2.4518
GO:0010008	NV2.4518
GO:0010562	NV2.4518
GO:0012505	NV2.4518
GO:0016020	NV2.4518
GO:0019207	NV2.4518
GO:0019209	NV2.4518
GO:0019222	NV2.4518
GO:0019637	NV2.4518
GO:0023052	NV2.4518
GO:0030234	NV2.4518
GO:0031090	NV2.4518
GO:0031410	NV2.4518
GO:0031901	NV2.4518
GO:0031902	NV2.4518
GO:0031982	NV2.4518
GO:0031984	NV2.4518
GO:0038023	NV2.4518
GO:0042325	NV2.4518
GO:0042327	NV2.4518
GO:0043085	NV2.4518
GO:0043226	NV2.4518
GO:0043227	NV2.4518
GO:0043229	NV2.4518
GO:0043231	NV2.4518
GO:0044093	NV2.4518
GO:0044238	NV2.4518
GO:0045017	NV2.4518
GO:0045937	NV2.4518
GO:0046474	NV2.4518
GO:0046486	NV2.4518
GO:0046488	NV2.4518
GO:0048518	NV2.4518
GO:0048522	NV2.4518
GO:0050789	NV2.4518
GO:0050790	NV2.4518
GO:0050794	NV2.4518
GO:0050896	NV2.4518
GO:0051174	NV2.4518
GO:0051716	NV2.4518
GO:0060089	NV2.4518
GO:0065007	NV2.4518
GO:0065009	NV2.4518
GO:0090407	NV2.4518
GO:0097708	NV2.4518
GO:0098588	NV2.4518
GO:0098772	NV2.4518
GO:0098791	NV2.4518
GO:0000902	NV2.4522
GO:0001101	NV2.4522
GO:0001654	NV2.4522
GO:0001655	NV2.4522
GO:0001664	NV2.4522
GO:0001667	NV2.4522
GO:0001703	NV2.4522
GO:0001704	NV2.4522
GO:0001707	NV2.4522
GO:0001710	NV2.4522
GO:0001743	NV2.4522
GO:0001756	NV2.4522
GO:0001816	NV2.4522
GO:0001817	NV2.4522
GO:0001822	NV2.4522
GO:0001837	NV2.4522
GO:0002009	NV2.4522
GO:0003002	NV2.4522
GO:0003306	NV2.4522
GO:0003674	NV2.4522
GO:0005102	NV2.4522
GO:0005109	NV2.4522
GO:0005488	NV2.4522
GO:0005515	NV2.4522
GO:0005575	NV2.4522
GO:0005576	NV2.4522
GO:0005615	NV2.4522
GO:0006355	NV2.4522
GO:0006357	NV2.4522
GO:0006935	NV2.4522
GO:0006950	NV2.4522
GO:0006952	NV2.4522
GO:0007154	NV2.4522
GO:0007165	NV2.4522
GO:0007166	NV2.4522
GO:0007267	NV2.4522
GO:0007275	NV2.4522
GO:0007276	NV2.4522
GO:0007369	NV2.4522
GO:0007370	NV2.4522
GO:0007389	NV2.4522
GO:0007398	NV2.4522
GO:0007399	NV2.4522
GO:0007409	NV2.4522
GO:0007411	NV2.4522
GO:0007417	NV2.4522
GO:0007420	NV2.4522
GO:0007423	NV2.4522
GO:0007492	NV2.4522
GO:0007498	NV2.4522
GO:0007507	NV2.4522
GO:0008150	NV2.4522
GO:0008283	NV2.4522
GO:0008354	NV2.4522
GO:0009605	NV2.4522
GO:0009607	NV2.4522
GO:0009611	NV2.4522
GO:0009617	NV2.4522
GO:0009653	NV2.4522
GO:0009719	NV2.4522
GO:0009725	NV2.4522
GO:0009790	NV2.4522
GO:0009792	NV2.4522
GO:0009798	NV2.4522
GO:0009799	NV2.4522
GO:0009855	NV2.4522
GO:0009880	NV2.4522
GO:0009887	NV2.4522
GO:0009888	NV2.4522
GO:0009889	NV2.4522
GO:0009892	NV2.4522
GO:0009893	NV2.4522
GO:0009946	NV2.4522
GO:0009948	NV2.4522
GO:0009949	NV2.4522
GO:0009950	NV2.4522
GO:0009952	NV2.4522
GO:0009953	NV2.4522
GO:0009954	NV2.4522
GO:0009966	NV2.4522
GO:0009967	NV2.4522
GO:0009968	NV2.4522
