protein_id,orthogroup
c111950-g1,OG0000134
c112440-g1,OG0000134
c113454-g1,OG0000134
c28489-g1,OG0000134
c35034-g1,OG0000134
c35348-g1,OG0000134
c37410-g1,OG0000134
c38152-g1,OG0000134
c39955-g1,OG0000134
c45188-g1,OG0000134
c54051-g2,OG0000134
c6996-g1,OG0000134
c75904-g1,OG0000134
c77548-g1,OG0000134
c81442-g1,OG0000134
c82796-g1,OG0000134
c83984-g1,OG0000134
c86045-g1,OG0000134
c86272-g2,OG0000134
c86532-g1,OG0000134
c86689-g1,OG0000134
c86862-g1,OG0000134
c87968-g1,OG0000134
c88860-g1,OG0000134
c88970-g1,OG0000134
c91686-g1,OG0000134
c91711-g1,OG0000134
c92231-g1,OG0000134
c92679-g1,OG0000134
c92870-g1,OG0000134
c92926-g2,OG0000134
c92926-g3,OG0000134
c93708-g1,OG0000134
c94280-g1,OG0000134
c94978-g2,OG0000134
c97248-g1,OG0000134
c98133-g1,OG0000134
c98133-g2,OG0000134
c98133-g3,OG0000134
c98133-g4,OG0000134
c99545-g1,OG0000134
c99545-g4,OG0000134
c103971-g1,OG0000135
c85861-g1,OG0000135
c95711-g1,OG0000135
c95711-g2,OG0000135
c99808-g1,OG0000135
c101449-g1,OG0000136
c101575-g1,OG0000136
c102534-g1,OG0000136
c102557-g1,OG0000136
c102868-g2,OG0000136
c102868-g4,OG0000136
c102868-g5,OG0000136
c102868-g6,OG0000136
c103166-g2,OG0000136
c103903-g1,OG0000136
c104353-g1,OG0000136
c104698-g3,OG0000136
c104750-g1,OG0000136
c112122-g1,OG0000136
c23371-g1,OG0000136
c39489-g1,OG0000136
c78372-g1,OG0000136
c80343-g1,OG0000136
c83442-g2,OG0000136
c87894-g1,OG0000136
c91091-g1,OG0000136
c91234-g1,OG0000136
c93320-g2,OG0000136
c93578-g1,OG0000136
c93930-g2,OG0000136
c95214-g2,OG0000136
c95557-g1,OG0000136
c96267-g1,OG0000136
c96985-g1,OG0000136
c96985-g2,OG0000136
c97457-g1,OG0000136
c97613-g1,OG0000136
c97613-g2,OG0000136
c97613-g3,OG0000136
c98554-g1,OG0000136
c101774-g1,OG0000137
c104053-g2,OG0000137
c104053-g6,OG0000137
c104369-g2,OG0000137
c98605-g2,OG0000137
c103219-g2,OG0000139
c103330-g1,OG0000139
c96210-g1,OG0000139
c103668-g2,OG0000141
c103668-g5,OG0000141
c89054-g1,OG0000141
c91653-g1,OG0000141
c96300-g1,OG0000141
c92568-g1,OG0000142
c101890-g1,OG0000143
c103931-g1,OG0000143
c96369-g1,OG0000143
c102451-g1,OG0000144
c95960-g1,OG0000144
c99909-g1,OG0000144
c100315-g2,OG0000146
c100386-g2,OG0000146
c100873-g1,OG0000146
c101514-g3,OG0000146
c101749-g2,OG0000146
c102559-g1,OG0000146
c102873-g2,OG0000146
c103454-g3,OG0000146
c103628-g1,OG0000146
c103830-g1,OG0000146
c103830-g2,OG0000146
c104385-g1,OG0000146
c104512-g1,OG0000146
c104518-g2,OG0000146
c104518-g4,OG0000146
c104913-g2,OG0000146
c104927-g2,OG0000146
c104927-g4,OG0000146
c104970-g3,OG0000146
c111232-g1,OG0000146
c37171-g1,OG0000146
c41358-g1,OG0000146
c42841-g1,OG0000146
c78239-g1,OG0000146
c82598-g1,OG0000146
c82871-g1,OG0000146
c86647-g1,OG0000146
c92678-g1,OG0000146
c93490-g1,OG0000146
c94528-g1,OG0000146
c94646-g1,OG0000146
c95419-g1,OG0000146
c97059-g1,OG0000146
c97532-g1,OG0000146
c97787-g1,OG0000146
c97942-g2,OG0000146
c99091-g1,OG0000146
c99091-g2,OG0000146
c99558-g1,OG0000146
c99671-g2,OG0000146
c99902-g1,OG0000146
c103402-g4,OG0000147
c104913-g1,OG0000147
c100015-g1,OG0000148
c100865-g1,OG0000148
c102074-g1,OG0000148
c106982-g1,OG0000148
c92356-g1,OG0000148
c103831-g1,OG0000149
c13621-g1,OG0000149
c81057-g1,OG0000149
c81057-g2,OG0000149
c85689-g1,OG0000149
c92445-g2,OG0000149
c100626-g1,OG0000152
c91955-g1,OG0000152
c93921-g1,OG0000152
c92313-g1,OG0000153
c97614-g1,OG0000153
c103855-g1,OG0000154
c39927-g1,OG0000154
c84018-g1,OG0000154
c87023-g1,OG0000154
c103574-g2,OG0000156
c103952-g1,OG0000156
c103952-g2,OG0000156
c95928-g3,OG0000156
c99471-g1,OG0000156
c101009-g1,OG0000158
c101921-g1,OG0000159
c102804-g2,OG0000159
c104771-g1,OG0000159
c105885-g1,OG0000159
c39509-g1,OG0000159
c39835-g1,OG0000159
c5383-g1,OG0000159
c63615-g1,OG0000159
c64365-g1,OG0000159
c83983-g1,OG0000159
c93354-g1,OG0000159
c93874-g1,OG0000159
c97137-g1,OG0000159
c97273-g1,OG0000159
c90396-g2,OG0000161
c103572-g1,OG0000162
c104280-g3,OG0000162
c104280-g5,OG0000162
c103644-g1,OG0000164
c94233-g1,OG0000164
c98815-g1,OG0000164
c102235-g1,OG0000166
c102235-g2,OG0000166
c104269-g1,OG0000166
c104269-g2,OG0000166
c104269-g4,OG0000166
c64847-g1,OG0000166
c101767-g1,OG0000167
c102406-g1,OG0000167
c104449-g1,OG0000167
c104524-g1,OG0000167
c96231-g1,OG0000167
c96342-g2,OG0000167
c102023-g1,OG0000169
c102123-g1,OG0000169
c103349-g1,OG0000169
c80737-g1,OG0000169
c93694-g1,OG0000169
c93694-g2,OG0000169
c97385-g2,OG0000169
c98604-g1,OG0000169
c100188-g1,OG0000170
c100188-g2,OG0000170
c100476-g1,OG0000170
c100476-g2,OG0000170
c100476-g3,OG0000170
c102134-g1,OG0000170
c102134-g3,OG0000170
c102134-g4,OG0000170
c104267-g2,OG0000170
c104267-g3,OG0000170
c104267-g4,OG0000170
c104267-g5,OG0000170
c104433-g1,OG0000170
c104626-g1,OG0000170
c104626-g2,OG0000170
c104626-g3,OG0000170
c104626-g4,OG0000170
c104626-g6,OG0000170
c104626-g7,OG0000170
c80825-g1,OG0000170
c87213-g1,OG0000170
c92423-g1,OG0000170
c93678-g1,OG0000170
c98561-g1,OG0000170
c99066-g1,OG0000170
c97196-g1,OG0000171
c101822-g1,OG0000172
c102902-g1,OG0000172
c102958-g1,OG0000172
c104424-g3,OG0000172
c104424-g4,OG0000172
c101639-g2,OG0000173
c101974-g1,OG0000173
c104499-g1,OG0000173
c104931-g1,OG0000173
c104957-g1,OG0000173
c107582-g1,OG0000173
c27126-g1,OG0000173
c31870-g1,OG0000173
c84113-g1,OG0000173
c85851-g1,OG0000173
c86467-g1,OG0000173
c87918-g2,OG0000173
c89238-g2,OG0000173
c90249-g2,OG0000173
c90498-g1,OG0000173
c90498-g2,OG0000173
c92535-g1,OG0000173
c94265-g1,OG0000173
c94919-g2,OG0000173
c95551-g1,OG0000173
c95799-g1,OG0000173
c96234-g1,OG0000173
c96234-g2,OG0000173
c97156-g1,OG0000173
c98031-g1,OG0000173
c98199-g1,OG0000173
c99193-g1,OG0000173
c101746-g1,OG0000176
c104184-g2,OG0000176
c94829-g1,OG0000176
c96307-g1,OG0000176
c99875-g1,OG0000176
c88603-g1,OG0000177
c101719-g3,OG0000178
c102454-g2,OG0000178
c102564-g3,OG0000178
c102978-g1,OG0000178
c110709-g1,OG0000178
c52728-g1,OG0000178
c87486-g1,OG0000178
c87839-g1,OG0000178
c93288-g1,OG0000178
c99532-g2,OG0000178
c100029-g1,OG0000179
c100029-g2,OG0000179
c101077-g1,OG0000179
c101077-g2,OG0000179
c88741-g1,OG0000179
c97407-g1,OG0000179
c97407-g2,OG0000179
c101709-g1,OG0000180
c101709-g2,OG0000180
c101709-g3,OG0000180
c101709-g4,OG0000180
c81907-g1,OG0000180
c96420-g1,OG0000180
c99147-g1,OG0000180
c102226-g1,OG0000181
c102369-g1,OG0000181
c103140-g2,OG0000181
c103140-g3,OG0000181
c103684-g1,OG0000181
c2183-g1,OG0000181
c2395-g1,OG0000181
c40475-g1,OG0000181
c84283-g1,OG0000181
c85993-g1,OG0000181
c87465-g1,OG0000181
c90484-g1,OG0000181
c91721-g1,OG0000181
c94065-g1,OG0000181
c96967-g1,OG0000181
c100403-g1,OG0000182
c100403-g2,OG0000182
c101163-g1,OG0000182
c85697-g1,OG0000182
c93846-g1,OG0000182
c93846-g2,OG0000182
c93846-g3,OG0000182
c96918-g1,OG0000182
c96918-g2,OG0000182
c96918-g3,OG0000182
c99657-g1,OG0000182
c99657-g3,OG0000182
c99657-g4,OG0000182
c100222-g1,OG0000183
c100222-g2,OG0000183
c102978-g4,OG0000183
c112282-g1,OG0000183
c103882-g1,OG0000184
c74404-g1,OG0000184
c78088-g1,OG0000184
c79742-g1,OG0000184
c94838-g3,OG0000184
c99276-g3,OG0000184
c101191-g4,OG0000185
c101191-g5,OG0000185
c103921-g3,OG0000185
c104251-g3,OG0000185
c104418-g2,OG0000185
c71268-g1,OG0000185
c80896-g1,OG0000185
c91995-g1,OG0000185
c92764-g1,OG0000185
c94540-g1,OG0000185
c94664-g1,OG0000185
c104800-g1,OG0000190
c98010-g1,OG0000190
c98156-g1,OG0000190
c100948-g1,OG0000191
c112772-g1,OG0000191
c98077-g1,OG0000191
c97751-g2,OG0000192
c104181-g3,OG0000193
c101503-g2,OG0000194
c102112-g1,OG0000194
c95892-g1,OG0000194
c98325-g1,OG0000194
c102103-g1,OG0000195
c103526-g1,OG0000195
c86266-g1,OG0000195
c92102-g1,OG0000195
c92323-g2,OG0000195
c96226-g1,OG0000195
c99928-g2,OG0000195
c99928-g3,OG0000195
c87640-g2,OG0000197
c102752-g3,OG0000198
c104657-g4,OG0000198
c98870-g1,OG0000198
c103093-g1,OG0000199
c100014-g2,OG0000202
c100014-g5,OG0000202
c100352-g2,OG0000202
c100879-g1,OG0000202
c101168-g1,OG0000202
c101875-g1,OG0000202
c101994-g5,OG0000202
c102480-g2,OG0000202
c102620-g4,OG0000202
c102791-g5,OG0000202
c102978-g2,OG0000202
c103343-g2,OG0000202
c103343-g3,OG0000202
c103411-g2,OG0000202
c103571-g3,OG0000202
c103799-g5,OG0000202
c104272-g2,OG0000202
c104487-g2,OG0000202
c108094-g1,OG0000202
c108113-g1,OG0000202
c22838-g1,OG0000202
c36038-g1,OG0000202
c43636-g1,OG0000202
c48074-g1,OG0000202
c4986-g1,OG0000202
c50177-g1,OG0000202
c56217-g1,OG0000202
c58601-g1,OG0000202
c61930-g1,OG0000202
c64443-g1,OG0000202
c66339-g1,OG0000202
c71109-g1,OG0000202
c72235-g1,OG0000202
c77425-g1,OG0000202
c77976-g1,OG0000202
c79658-g1,OG0000202
c80718-g1,OG0000202
c81860-g1,OG0000202
c83700-g1,OG0000202
c83822-g1,OG0000202
c84496-g1,OG0000202
c84535-g1,OG0000202
c87152-g1,OG0000202
c87343-g1,OG0000202
c87554-g1,OG0000202
c87882-g1,OG0000202
c88706-g1,OG0000202
c89020-g1,OG0000202
c89412-g1,OG0000202
c90722-g1,OG0000202
c90946-g2,OG0000202
c91853-g1,OG0000202
c92662-g1,OG0000202
c93734-g1,OG0000202
c93969-g1,OG0000202
c94384-g1,OG0000202
c94504-g1,OG0000202
c94583-g1,OG0000202
c94784-g1,OG0000202
c95223-g1,OG0000202
c95556-g1,OG0000202
c96102-g1,OG0000202
c96124-g4,OG0000202
c96476-g1,OG0000202
c96772-g1,OG0000202
c97302-g1,OG0000202
c98012-g1,OG0000202
c98339-g2,OG0000202
c98387-g1,OG0000202
c98478-g3,OG0000202
c98497-g1,OG0000202
c98724-g1,OG0000202
c99018-g1,OG0000202
c99018-g2,OG0000202
c99328-g2,OG0000202
c99351-g1,OG0000202
c99429-g1,OG0000202
c9963-g1,OG0000202
c99948-g2,OG0000202
c103547-g1,OG0000203
c103547-g2,OG0000203
c103547-g3,OG0000203
c88196-g1,OG0000203
c101071-g3,OG0000204
c101632-g1,OG0000204
c102938-g1,OG0000204
c104320-g1,OG0000204
c102441-g1,OG0000205
c104850-g1,OG0000205
c91198-g2,OG0000205
c99757-g1,OG0000205
c99757-g2,OG0000205
c102834-g2,OG0000207
c102834-g3,OG0000207
c104010-g2,OG0000207
c104010-g3,OG0000207
c104010-g5,OG0000207
c104010-g6,OG0000207
c104258-g1,OG0000207
c104365-g2,OG0000207
c104365-g3,OG0000207
c104365-g4,OG0000207
c93613-g1,OG0000207
c100811-g1,OG0000209
c107817-g1,OG0000209
c97333-g1,OG0000209
c104914-g2,OG0000216
c105631-g1,OG0000216
c40697-g1,OG0000216
c89057-g4,OG0000216
c101089-g1,OG0000217
c101337-g2,OG0000217
c101337-g3,OG0000217
c101337-g4,OG0000217
c101337-g5,OG0000217
c101882-g1,OG0000217
c103172-g3,OG0000217
c104735-g1,OG0000217
c100618-g1,OG0000219
c100637-g1,OG0000219
c100637-g2,OG0000219
c102649-g3,OG0000219
c4794-g1,OG0000219
c94416-g1,OG0000219
c95166-g1,OG0000219
c98629-g1,OG0000219
c100820-g1,OG0000220
c103004-g1,OG0000220
c104711-g2,OG0000220
c104737-g1,OG0000220
c104737-g2,OG0000220
c37499-g1,OG0000220
c86142-g1,OG0000220
c100793-g2,OG0000221
c103177-g1,OG0000221
c103779-g5,OG0000221
c38688-g1,OG0000221
c87161-g1,OG0000221
c96004-g1,OG0000221
c98824-g1,OG0000221
c99862-g1,OG0000221
c84490-g1,OG0000223
c89712-g2,OG0000223
c99663-g2,OG0000223
c102217-g1,OG0000224
c39997-g1,OG0000224
c96478-g1,OG0000224
c102429-g5,OG0000225
c80578-g1,OG0000225
c99597-g1,OG0000225
c99616-g1,OG0000225
c102725-g2,OG0000228
c111404-g1,OG0000228
c113645-g1,OG0000228
c38720-g1,OG0000228
c88708-g2,OG0000228
c91866-g1,OG0000228
c95304-g1,OG0000228
c99121-g1,OG0000228
c100974-g1,OG0000229
c101992-g1,OG0000229
c105055-g1,OG0000229
c45154-g1,OG0000229
c91131-g1,OG0000229
c91816-g1,OG0000229
c92605-g1,OG0000229
c96791-g1,OG0000229
c98532-g1,OG0000229
c98574-g1,OG0000229
c98735-g1,OG0000229
c99226-g1,OG0000229
c99789-g1,OG0000229
c101117-g1,OG0000231
c101956-g1,OG0000231
c103961-g1,OG0000231
c89948-g1,OG0000231
c95308-g1,OG0000231
c104261-g2,OG0000232
c99866-g1,OG0000232
c102243-g1,OG0000233
c103396-g1,OG0000233
c102411-g1,OG0000237
c103927-g1,OG0000237
c103927-g2,OG0000237
c104017-g2,OG0000237
c108721-g1,OG0000237
c39783-g1,OG0000237
c94374-g1,OG0000237
c96108-g2,OG0000237
c99114-g1,OG0000237
c99114-g2,OG0000237
c100809-g2,OG0000238
c102466-g2,OG0000238
c102466-g4,OG0000238
c102466-g5,OG0000238
c102466-g6,OG0000238
c103436-g1,OG0000238
c103436-g2,OG0000238
c87690-g1,OG0000238
c92530-g2,OG0000238
c97343-g1,OG0000238
c91395-g1,OG0000239
c94885-g1,OG0000239
c94885-g2,OG0000239
c98044-g1,OG0000239
c79537-g2,OG0000240
c100077-g1,OG0000242
c100077-g2,OG0000242
c100883-g1,OG0000242
c101245-g1,OG0000242
c102053-g3,OG0000242
c102498-g4,OG0000242
c103777-g3,OG0000242
c103777-g4,OG0000242
c105309-g1,OG0000242
c105729-g1,OG0000242
c105739-g1,OG0000242
c105771-g1,OG0000242
c105799-g1,OG0000242
c105814-g1,OG0000242
c106285-g1,OG0000242
c107254-g1,OG0000242
c107991-g1,OG0000242
c108144-g1,OG0000242
c110366-g1,OG0000242
c111178-g1,OG0000242
c111631-g1,OG0000242
c111718-g1,OG0000242
c111955-g1,OG0000242
c112047-g1,OG0000242
c112900-g1,OG0000242
c112973-g1,OG0000242
c113516-g1,OG0000242
c2497-g1,OG0000242
c31632-g1,OG0000242
c38795-g1,OG0000242
c44704-g1,OG0000242
c45759-g1,OG0000242
c45759-g2,OG0000242
c48404-g1,OG0000242
c49202-g1,OG0000242
c5760-g1,OG0000242
c77602-g1,OG0000242
c78392-g1,OG0000242
c78787-g1,OG0000242
c83023-g1,OG0000242
c83535-g1,OG0000242
c84328-g2,OG0000242
c84687-g1,OG0000242
c89835-g1,OG0000242
c90371-g2,OG0000242
c90461-g1,OG0000242
c90763-g1,OG0000242
c90868-g1,OG0000242
c90868-g2,OG0000242
c91358-g1,OG0000242
c91904-g1,OG0000242
c92093-g1,OG0000242
c92153-g1,OG0000242
c92558-g2,OG0000242
c92742-g2,OG0000242
c93105-g2,OG0000242
c93113-g1,OG0000242
c93233-g2,OG0000242
c93636-g1,OG0000242
c93916-g3,OG0000242
c94964-g1,OG0000242
c95169-g1,OG0000242
c95169-g2,OG0000242
c95452-g1,OG0000242
c97101-g2,OG0000242
c97101-g3,OG0000242
c97719-g1,OG0000242
c98194-g1,OG0000242
c98567-g1,OG0000242
c98610-g1,OG0000242
c98912-g3,OG0000242
c102752-g4,OG0000244
c104229-g1,OG0000244
c104229-g2,OG0000244
c104872-g1,OG0000244
c101973-g2,OG0000245
c103890-g1,OG0000245
c103890-g3,OG0000245
c92092-g1,OG0000245
c93514-g2,OG0000245
c95471-g1,OG0000245
c103585-g2,OG0000246
c100203-g1,OG0000247
c40418-g1,OG0000247
c78687-g1,OG0000247
c93489-g1,OG0000247
c95502-g1,OG0000247
c97831-g1,OG0000247
c97940-g1,OG0000247
c81242-g1,OG0000248
c93614-g1,OG0000248
c103237-g2,OG0000251
c104065-g2,OG0000251
c104437-g3,OG0000251
c104437-g4,OG0000251
c94281-g1,OG0000251
c97398-g2,OG0000251
c97612-g1,OG0000251
c98755-g1,OG0000251
c102872-g1,OG0000252
c100898-g2,OG0000253
c100898-g3,OG0000253
c101251-g2,OG0000253
c101251-g3,OG0000253
c102340-g1,OG0000253
c102546-g2,OG0000253
c103031-g1,OG0000253
c104192-g1,OG0000253
c104619-g3,OG0000253
c13958-g1,OG0000253
c87972-g1,OG0000253
c92832-g1,OG0000253
c95476-g1,OG0000253
c95978-g1,OG0000253
c9739-g1,OG0000253
c98408-g1,OG0000253
c98601-g2,OG0000253
c102573-g1,OG0000254
c102762-g1,OG0000254
c102762-g2,OG0000254
c103088-g1,OG0000254
c103088-g2,OG0000254
c103088-g3,OG0000254
c104836-g1,OG0000254
c104836-g4,OG0000254
c77659-g1,OG0000254
c77659-g2,OG0000254
c88809-g1,OG0000254
c89225-g1,OG0000254
c90144-g1,OG0000254
c90144-g2,OG0000254
c90499-g2,OG0000254
c92491-g4,OG0000254
c93870-g1,OG0000254
c94197-g1,OG0000254
c94197-g2,OG0000254
c97348-g1,OG0000254
c97348-g2,OG0000254
c100560-g3,OG0000258
c102102-g1,OG0000258
c102982-g1,OG0000258
c46635-g1,OG0000258
c95259-g1,OG0000258
c95259-g2,OG0000258
c97568-g1,OG0000258
c99638-g1,OG0000258
c84307-g1,OG0000259
c100578-g1,OG0000260
c113738-g1,OG0000260
c5950-g1,OG0000260
c95493-g1,OG0000260
c95589-g1,OG0000260
c96889-g1,OG0000260
c38216-g1,OG0000261
c90126-g1,OG0000261
c90126-g3,OG0000261
c95801-g1,OG0000261
c100692-g1,OG0000264
c102675-g1,OG0000264
c102876-g1,OG0000264
c99633-g1,OG0000264
c103405-g2,OG0000267
c102539-g1,OG0000269
c104213-g1,OG0000269
c104213-g5,OG0000269
c79687-g1,OG0000269
c94766-g4,OG0000269
c98074-g1,OG0000269
c39377-g1,OG0000272
c65488-g1,OG0000272
c88232-g1,OG0000272
c94444-g3,OG0000272
c95663-g1,OG0000272
c101018-g9,OG0000273
c94708-g1,OG0000273
c103276-g1,OG0000274
c91744-g1,OG0000274
c87747-g1,OG0000275
c92686-g1,OG0000275
c95533-g1,OG0000275
c96401-g1,OG0000275
c101055-g1,OG0000277
c102304-g1,OG0000277
c92129-g1,OG0000277
c93644-g1,OG0000277
c86228-g1,OG0000278
c97923-g2,OG0000278
c98511-g1,OG0000278
c99230-g1,OG0000278
c100864-g1,OG0000279
c85468-g1,OG0000279
c86704-g2,OG0000279
c97027-g1,OG0000279
c98765-g2,OG0000279
c103715-g1,OG0000280
c43203-g1,OG0000280
c102549-g3,OG0000282
c103845-g1,OG0000282
c103845-g2,OG0000282
c104734-g2,OG0000283
c91456-g2,OG0000283
c94660-g1,OG0000283
c94660-g2,OG0000283
c101609-g1,OG0000285
c103236-g1,OG0000285
c106407-g1,OG0000285
c110092-g1,OG0000285
c40377-g1,OG0000285
c66905-g1,OG0000285
c89549-g2,OG0000285
c100610-g3,OG0000286
c104599-g1,OG0000286
c104915-g1,OG0000286
c104915-g2,OG0000286
c92424-g1,OG0000286
c96277-g2,OG0000286
c100458-g1,OG0000287
c103149-g1,OG0000287
c103369-g2,OG0000287
c91770-g1,OG0000287
c93130-g1,OG0000287
c97885-g1,OG0000287
c99709-g1,OG0000287
c96709-g2,OG0000289
c100444-g1,OG0000290
c103584-g1,OG0000290
c81161-g2,OG0000290
c104685-g1,OG0000291
c112300-g1,OG0000291
c103001-g1,OG0000292
c103001-g2,OG0000292
c104467-g1,OG0000292
c104522-g3,OG0000292
c88070-g1,OG0000292
c104506-g1,OG0000293
c100904-g2,OG0000296
c100904-g3,OG0000296
c103294-g3,OG0000296
c103294-g5,OG0000296
c104888-g3,OG0000296
c104978-g1,OG0000296
c104978-g2,OG0000296
c105734-g1,OG0000296
c81192-g1,OG0000296
c92390-g1,OG0000296
c92586-g1,OG0000296
c93979-g1,OG0000296
c95598-g1,OG0000296
c95598-g2,OG0000296
c97507-g1,OG0000296
c97507-g2,OG0000296
c98106-g1,OG0000296
c99190-g1,OG0000296
c67198-g1,OG0000298
c89354-g1,OG0000298
c92018-g1,OG0000298
c101375-g1,OG0000301
c78726-g1,OG0000303
c96776-g1,OG0000303
c79111-g1,OG0000304
c104892-g1,OG0000305
c81817-g2,OG0000305
c85486-g1,OG0000305
c100237-g1,OG0000306
c102168-g1,OG0000306
c102795-g4,OG0000306
c102795-g5,OG0000306
c102840-g1,OG0000306
c103793-g4,OG0000306
c104114-g1,OG0000306
c107151-g1,OG0000306
c111277-g1,OG0000306
c41034-g1,OG0000306
c4349-g1,OG0000306
c4621-g1,OG0000306
c80540-g1,OG0000306
c81825-g1,OG0000306
c86690-g1,OG0000306
c87613-g1,OG0000306
c87766-g1,OG0000306
c88197-g1,OG0000306
c89335-g1,OG0000306
c92666-g1,OG0000306
c92666-g2,OG0000306
c92796-g2,OG0000306
c93493-g1,OG0000306
c95000-g1,OG0000306
c96047-g2,OG0000306
c96287-g1,OG0000306
c96753-g3,OG0000306
c97549-g1,OG0000306
c97667-g1,OG0000306
c98675-g2,OG0000306
c98675-g3,OG0000306
c98736-g1,OG0000306
c98736-g2,OG0000306
c99666-g1,OG0000306
c99666-g2,OG0000306
c99786-g1,OG0000306
c100772-g1,OG0000308
c98864-g1,OG0000308
c88645-g2,OG0000309
c95412-g1,OG0000310
c103320-g2,OG0000312
c102284-g1,OG0000315
c95926-g1,OG0000316
c101916-g1,OG0000318
c102131-g1,OG0000318
c93534-g1,OG0000318
c95415-g1,OG0000318
c99467-g1,OG0000318
c101081-g1,OG0000319
c101187-g1,OG0000319
c103590-g1,OG0000319
c104282-g3,OG0000319
c104282-g4,OG0000319
c104282-g5,OG0000319
c104282-g6,OG0000319
c6335-g2,OG0000319
c99792-g1,OG0000319
c99792-g2,OG0000319
c103036-g1,OG0000322
c100915-g1,OG0000325
c101419-g1,OG0000325
c103169-g1,OG0000325
c96268-g1,OG0000327
c96268-g2,OG0000327
c101583-g4,OG0000328
c102646-g1,OG0000329
c83491-g1,OG0000329
c103423-g1,OG0000330
c39560-g1,OG0000330
c94624-g2,OG0000330
c98366-g1,OG0000330
c98817-g1,OG0000330
c101821-g1,OG0000331
c102660-g1,OG0000331
c104578-g1,OG0000331
c99585-g1,OG0000332
c102907-g1,OG0000333
c102907-g3,OG0000333
c104459-g2,OG0000333
c104504-g2,OG0000333
c104817-g1,OG0000333
c104817-g2,OG0000333
c104817-g3,OG0000333
c89056-g2,OG0000333
c94961-g2,OG0000333
c99074-g1,OG0000333
c100878-g2,OG0000335
c100878-g3,OG0000335
c101847-g1,OG0000335
c102438-g2,OG0000335
c102438-g3,OG0000335
c102438-g4,OG0000335
c102438-g5,OG0000335
c62836-g1,OG0000335
c85269-g1,OG0000335
c89902-g1,OG0000335
c91877-g1,OG0000335
c92578-g1,OG0000335
c92578-g2,OG0000335
c98931-g2,OG0000335
c99702-g1,OG0000335
c99702-g2,OG0000335
c99702-g3,OG0000335
c99702-g4,OG0000335
c102416-g1,OG0000336
c102416-g3,OG0000336
c103271-g1,OG0000336
c92117-g1,OG0000337
c93698-g1,OG0000337
c98865-g2,OG0000337
c98865-g3,OG0000337
c102177-g1,OG0000338
c102177-g2,OG0000338
c102418-g1,OG0000338
c102418-g2,OG0000338
c102418-g3,OG0000338
c104770-g2,OG0000338
c104770-g3,OG0000338
c104770-g4,OG0000338
c93933-g2,OG0000338
c95483-g1,OG0000338
c95483-g2,OG0000338
c90385-g1,OG0000339
c91830-g1,OG0000339
c93468-g1,OG0000339
c94860-g1,OG0000339
c100220-g1,OG0000341
c100220-g2,OG0000341
c103925-g1,OG0000341
c104205-g3,OG0000341
c79812-g1,OG0000341
c90473-g1,OG0000341
c98223-g1,OG0000341
c3922-g1,OG0000345
c83961-g1,OG0000345
c97493-g1,OG0000345
c101823-g1,OG0000347
c103538-g1,OG0000347
c106484-g1,OG0000347
c7080-g1,OG0000347
c81196-g1,OG0000347
c92120-g1,OG0000347
c99336-g3,OG0000348
c99745-g1,OG0000348
c99163-g1,OG0000349
c94464-g1,OG0000350
c101451-g1,OG0000351
c104380-g1,OG0000351
c96994-g1,OG0000351
c97443-g1,OG0000351
c97638-g1,OG0000351
c97666-g2,OG0000351
c100761-g1,OG0000353
c105092-g1,OG0000353
c110134-g1,OG0000353
c110643-g1,OG0000353
c94653-g1,OG0000353
c95162-g1,OG0000353
c97635-g1,OG0000353
c100050-g1,OG0000354
c100080-g1,OG0000354
c100080-g2,OG0000354
c101109-g1,OG0000354
c101784-g1,OG0000354
c101784-g2,OG0000354
c101784-g3,OG0000354
c101784-g4,OG0000354
c101784-g5,OG0000354
c101784-g6,OG0000354
c101784-g7,OG0000354
c101784-g8,OG0000354
c102280-g1,OG0000354
c103239-g1,OG0000354
c103239-g3,OG0000354
c103239-g4,OG0000354
c103602-g1,OG0000354
c103602-g4,OG0000354
c103803-g1,OG0000354
c103874-g1,OG0000354
c104069-g1,OG0000354
c104092-g1,OG0000354
c104092-g2,OG0000354
c104092-g3,OG0000354
c104646-g3,OG0000354
c104761-g1,OG0000354
c104761-g2,OG0000354
c104792-g2,OG0000354
c104905-g2,OG0000354
c104927-g3,OG0000354
c11041-g1,OG0000354
c45220-g1,OG0000354
c64622-g1,OG0000354
c79228-g1,OG0000354
c79267-g1,OG0000354
c85585-g1,OG0000354
c89328-g1,OG0000354
c89983-g1,OG0000354
c90646-g1,OG0000354
c91605-g2,OG0000354
c92046-g1,OG0000354
c93043-g2,OG0000354
c96140-g1,OG0000354
c97410-g2,OG0000354
c97697-g1,OG0000354
c98662-g3,OG0000354
c102835-g2,OG0000355
c103763-g1,OG0000355
c104061-g2,OG0000355
c104621-g1,OG0000355
c92598-g1,OG0000355
c100013-g1,OG0000356
c100232-g2,OG0000356
c100232-g4,OG0000356
c101365-g1,OG0000356
c101430-g3,OG0000356
c101531-g1,OG0000356
c101580-g1,OG0000356
c102001-g2,OG0000356
c102024-g2,OG0000356
c102295-g1,OG0000356
c102295-g6,OG0000356
c102295-g8,OG0000356
c102783-g2,OG0000356
c102877-g1,OG0000356
c102994-g3,OG0000356
c104287-g2,OG0000356
c104287-g3,OG0000356
c104287-g4,OG0000356
c104611-g2,OG0000356
c104689-g1,OG0000356
c104689-g2,OG0000356
c104689-g3,OG0000356
c104689-g4,OG0000356
