protein_id,orthogroup
Tadh-TriadG31204,OG0000630
Tadh-TriadG60526,OG0000630
Tadh-TriadG60527,OG0000630
Tadh-TriadG64116,OG0000630
Tadh-TriadG54522,OG0000631
Tadh-TriadG30558,OG0000632
Tadh-TriadG59938,OG0000632
Tadh-TriadG60117,OG0000632
Tadh-TriadG60118,OG0000632
Tadh-TriadG60119,OG0000632
Tadh-TriadG60120,OG0000632
Tadh-TriadG60121,OG0000632
Tadh-TriadG60069,OG0000633
Tadh-TriadG60070,OG0000633
Tadh-TriadG61594,OG0000633
Tadh-TriadG61616,OG0000633
Tadh-TriadG61617,OG0000633
Tadh-TriadG61618,OG0000633
Tadh-TriadG61619,OG0000633
Tadh-TriadG62132,OG0000633
Tadh-TriadG62133,OG0000633
Tadh-wf-g11238,OG0000633
Tadh-TriadG16382,OG0000634
Tadh-TriadG16509,OG0000634
Tadh-TriadG51587,OG0000634
Tadh-TriadG61734,OG0000634
Tadh-TriadG61735,OG0000634
Tadh-TriadG62780,OG0000634
Tadh-TriadG62938,OG0000634
Tadh-wf-g12245,OG0000634
Tadh-wf-g12505,OG0000634
Tadh-wf-g8974,OG0000634
Tadh-wf-g9371,OG0000634
Tadh-TriadG55988,OG0000635
Tadh-TriadG56679,OG0000635
Tadh-TriadG56680,OG0000635
Tadh-TriadG56681,OG0000635
Tadh-TriadG56682,OG0000635
Tadh-TriadG62580,OG0000635
Tadh-TriadG62581,OG0000635
Tadh-wf-g5550,OG0000635
Tadh-wf-g5551,OG0000635
Tadh-TriadG51556,OG0000636
Tadh-TriadG51559,OG0000636
Tadh-TriadG51561,OG0000636
Tadh-TriadG51563,OG0000636
Tadh-TriadG51564,OG0000636
Tadh-TriadG56391,OG0000636
Tadh-TriadG56727,OG0000636
Tadh-TriadG56729,OG0000636
Tadh-TriadG56775,OG0000636
Tadh-TriadG56777,OG0000636
Tadh-TriadG56778,OG0000636
Tadh-TriadG56779,OG0000636
Tadh-TriadG54002,OG0000639
Tadh-TriadG55434,OG0000639
Tadh-TriadG57417,OG0000639
Tadh-TriadG54791,OG0000640
Tadh-TriadG59820,OG0000640
Tadh-TriadG27592,OG0000641
Tadh-TriadG57635,OG0000642
Tadh-TriadG54062,OG0000643
Tadh-TriadG20670,OG0000644
Tadh-TriadG30775,OG0000644
Tadh-TriadG53009,OG0000644
Tadh-TriadG53011,OG0000644
Tadh-TriadG60454,OG0000644
Tadh-TriadG60455,OG0000644
Tadh-TriadG60456,OG0000644
Tadh-TriadG62744,OG0000644
Tadh-TriadG31655,OG0000645
Tadh-TriadG52755,OG0000645
Tadh-TriadG60851,OG0000645
Tadh-TriadG61604,OG0000645
Tadh-TriadG63838,OG0000645
Tadh-TriadG51747,OG0000646
Tadh-TriadG52813,OG0000646
Tadh-TriadG52814,OG0000646
Tadh-TriadG61310,OG0000646
Tadh-TriadG51772,OG0000647
Tadh-TriadG51942,OG0000648
Tadh-TriadG51944,OG0000648
Tadh-TriadG57225,OG0000648
Tadh-TriadG63505,OG0000648
Tadh-TriadG1344,OG0000649
Tadh-TriadG33117,OG0000649
Tadh-TriadG61877,OG0000649
Tadh-TriadG19190,OG0000650
Tadh-TriadG26227,OG0000650
Tadh-TriadG26603,OG0000650
Tadh-TriadG52084,OG0000650
Tadh-TriadG20056,OG0000651
Tadh-TriadG61366,OG0000652
Tadh-TriadG64206,OG0000652
Tadh-TriadG64345,OG0000652
Tadh-TriadG64346,OG0000652
Tadh-TriadG64347,OG0000652
Tadh-TriadG64348,OG0000652
Tadh-TriadG52511,OG0000653
Tadh-wf-g7625,OG0000653
Tadh-TriadG28406,OG0000654
Tadh-TriadG55893,OG0000655
Tadh-TriadG55894,OG0000655
Tadh-TriadG55895,OG0000655
Tadh-TriadG55896,OG0000655
Tadh-wf-g4695,OG0000655
Tadh-wf-g4696,OG0000655
Tadh-wf-g4700,OG0000655
Tadh-wf-g6351,OG0000655
Tadh-TriadG56134,OG0000656
Tadh-TriadG56136,OG0000656
Tadh-TriadG56137,OG0000656
Tadh-TriadG62194,OG0000656
Tadh-TriadG59083,OG0000657
Tadh-TriadG59085,OG0000657
Tadh-TriadG59086,OG0000657
Tadh-TriadG64164,OG0000657
Tadh-TriadG64165,OG0000657
Tadh-TriadG37130,OG0000658
Tadh-wf-g3037,OG0000658
Tadh-TriadG31747,OG0000661
Tadh-TriadG56420,OG0000661
Tadh-TriadG56920,OG0000662
Tadh-TriadG36005,OG0000665
Tadh-TriadG56468,OG0000665
Tadh-TriadG31955,OG0000667
Tadh-TriadG32082,OG0000667
Tadh-TriadG50344,OG0000667
Tadh-TriadG25702,OG0000668
Tadh-TriadG56224,OG0000668
Tadh-TriadG22640,OG0000669
Tadh-TriadG27973,OG0000670
Tadh-TriadG29799,OG0000672
Tadh-TriadG4444,OG0000673
Tadh-TriadG20291,OG0000676
Tadh-TriadG53715,OG0000676
Tadh-TriadG57326,OG0000676
Tadh-TriadG19422,OG0000677
Tadh-TriadG60987,OG0000677
Tadh-TriadG32656,OG0000679
Tadh-wf-g10098,OG0000681
Tadh-TriadG13868,OG0000683
Tadh-TriadG29141,OG0000683
Tadh-TriadG55536,OG0000683
Tadh-TriadG20248,OG0000684
Tadh-TriadG49617,OG0000684
Tadh-TriadG54795,OG0000685
Tadh-TriadG56165,OG0000685
Tadh-TriadG56166,OG0000685
Tadh-TriadG56167,OG0000685
Tadh-TriadG56170,OG0000685
Tadh-TriadG62855,OG0000685
Tadh-wf-g3580,OG0000685
Tadh-TriadG57507,OG0000686
Tadh-TriadG57621,OG0000686
Tadh-TriadG25989,OG0000687
Tadh-TriadG51100,OG0000687
Tadh-TriadG52687,OG0000687
Tadh-TriadG52688,OG0000687
Tadh-TriadG62878,OG0000687
Tadh-TriadG9287,OG0000688
Tadh-TriadG27661,OG0000689
Tadh-TriadG28017,OG0000689
Tadh-TriadG33661,OG0000689
Tadh-TriadG58334,OG0000689
Tadh-TriadG58337,OG0000689
Tadh-TriadG62145,OG0000689
Tadh-TriadG62146,OG0000689
Tadh-TriadG62147,OG0000689
Tadh-TriadG62148,OG0000689
Tadh-TriadG62149,OG0000689
Tadh-TriadG27180,OG0000690
Tadh-TriadG17654,OG0000691
Tadh-TriadG57024,OG0000691
Tadh-TriadG55768,OG0000699
Tadh-TriadG62609,OG0000699
Tadh-TriadG26877,OG0000700
Tadh-TriadG27590,OG0000700
Tadh-TriadG51531,OG0000700
Tadh-TriadG451,OG0000701
Tadh-TriadG20607,OG0000702
Tadh-TriadG51426,OG0000702
Tadh-TriadG51695,OG0000702
Tadh-TriadG29114,OG0000703
Tadh-TriadG61874,OG0000703
Tadh-TriadG31022,OG0000704
Tadh-TriadG31061,OG0000704
Tadh-TriadG31062,OG0000704
Tadh-TriadG31100,OG0000704
Tadh-TriadG31124,OG0000704
Tadh-TriadG31159,OG0000704
Tadh-TriadG60515,OG0000704
Tadh-TriadG64282,OG0000704
Tadh-TriadG21026,OG0000705
Tadh-TriadG21281,OG0000705
Tadh-TriadG21381,OG0000705
Tadh-TriadG53144,OG0000706
Tadh-TriadG53748,OG0000707
Tadh-TriadG53750,OG0000707
Tadh-TriadG53751,OG0000707
Tadh-TriadG50836,OG0000708
Tadh-TriadG51193,OG0000708
Tadh-TriadG60176,OG0000708
Tadh-TriadG60944,OG0000710
Tadh-TriadG60945,OG0000710
Tadh-TriadG51809,OG0000712
Tadh-TriadG63490,OG0000712
Tadh-TriadG54164,OG0000713
Tadh-TriadG56938,OG0000713
Tadh-TriadG64162,OG0000713
Tadh-TriadG28341,OG0000714
Tadh-TriadG58532,OG0000714
Tadh-TriadG58536,OG0000714
Tadh-hyp-clu0113.t1,OG0000715
Tadh-TriadG52284,OG0000716
Tadh-TriadG52359,OG0000716
Tadh-TriadG8076,OG0000716
Tadh-TriadG28240,OG0000718
Tadh-TriadG28310,OG0000718
Tadh-TriadG54995,OG0000718
Tadh-TriadG23726,OG0000719
Tadh-TriadG33013,OG0000719
Tadh-TriadG61797,OG0000719
Tadh-TriadG21918,OG0000720
Tadh-TriadG31115,OG0000720
Tadh-TriadG36885,OG0000721
Tadh-TriadG50825,OG0000721
Tadh-TriadG22709,OG0000722
Tadh-TriadG23574,OG0000722
Tadh-TriadG59629,OG0000722
Tadh-TriadG22309,OG0000723
Tadh-TriadG63686,OG0000723
Tadh-TriadG51886,OG0000724
Tadh-TriadG51893,OG0000724
Tadh-TriadG51894,OG0000724
Tadh-TriadG51895,OG0000724
Tadh-TriadG51896,OG0000724
Tadh-TriadG62763,OG0000724
Tadh-TriadG49955,OG0000725
Tadh-TriadG55170,OG0000731
Tadh-TriadG56148,OG0000731
Tadh-TriadG58893,OG0000731
Tadh-TriadG61879,OG0000731
Tadh-TriadG63930,OG0000731
Tadh-TriadG10459,OG0000733
Tadh-TriadG28362,OG0000733
Tadh-TriadG50691,OG0000733
Tadh-TriadG25320,OG0000736
Tadh-TriadG17350,OG0000738
Tadh-TriadG52275,OG0000738
Tadh-TriadG52276,OG0000738
Tadh-TriadG14979,OG0000739
Tadh-wf-g5283,OG0000739
Tadh-TriadG20501,OG0000740
Tadh-TriadG59058,OG0000741
Tadh-TriadG22195,OG0000743
Tadh-TriadG1026,OG0000744
Tadh-TriadG24279,OG0000744
Tadh-TriadG50846,OG0000744
Tadh-TriadG58200,OG0000746
Tadh-TriadG58201,OG0000746
Tadh-TriadG58202,OG0000746
Tadh-TriadG58203,OG0000746
Tadh-TriadG31200,OG0000749
Tadh-TriadG49581,OG0000749
Tadh-TriadG60535,OG0000749
Tadh-TriadG54042,OG0000750
Tadh-TriadG54043,OG0000750
Tadh-TriadG20574,OG0000751
Tadh-TriadG32107,OG0000751
Tadh-TriadG61194,OG0000751
Tadh-TriadG19871,OG0000752
Tadh-TriadG22351,OG0000752
Tadh-TriadG28493,OG0000752
Tadh-TriadG58287,OG0000753
Tadh-wf-g12535,OG0000753
Tadh-TriadG22423,OG0000754
Tadh-TriadG61254,OG0000755
Tadh-TriadG18185,OG0000757
Tadh-TriadG18544,OG0000757
Tadh-TriadG19407,OG0000757
Tadh-TriadG23576,OG0000757
Tadh-TriadG50185,OG0000757
Tadh-wf-g90,OG0000758
Tadh-TriadG26532,OG0000759
Tadh-TriadG28648,OG0000759
Tadh-TriadG28962,OG0000759
Tadh-TriadG59128,OG0000759
Tadh-wf-g3888,OG0000760
Tadh-wf-g3889,OG0000760
Tadh-wf-g3890,OG0000760
Tadh-wf-g3891,OG0000760
Tadh-wf-g9284,OG0000760
Tadh-wf-g9285,OG0000760
Tadh-wf-g9286,OG0000760
Tadh-wf-g9287,OG0000760
Tadh-wf-g9288,OG0000760
Tadh-TriadG56026,OG0000767
Tadh-TriadG55696,OG0000768
Tadh-TriadG20563,OG0000770
Tadh-TriadG23034,OG0000770
Tadh-TriadG27065,OG0000770
Tadh-TriadG20674,OG0000771
Tadh-TriadG33976,OG0000771
Tadh-TriadG37183,OG0000771
Tadh-TriadG30184,OG0000773
Tadh-TriadG53341,OG0000773
Tadh-TriadG58883,OG0000774
Tadh-TriadG64252,OG0000775
Tadh-TriadG33687,OG0000778
Tadh-TriadG51434,OG0000778
Tadh-TriadG56718,OG0000778
Tadh-TriadG58819,OG0000778
Tadh-TriadG18433,OG0000779
Tadh-TriadG18571,OG0000779
Tadh-TriadG18577,OG0000780
Tadh-TriadG64201,OG0000780
Tadh-TriadG18236,OG0000781
Tadh-TriadG57541,OG0000782
Tadh-TriadG27271,OG0000783
Tadh-TriadG5392,OG0000783
Tadh-TriadG21756,OG0000784
Tadh-TriadG31153,OG0000784
Tadh-TriadG50906,OG0000784
Tadh-TriadG60611,OG0000784
Tadh-wf-g1382,OG0000785
Tadh-hyp-clust4125,OG0000786
Tadh-wf-g10478,OG0000786
Tadh-TriadG53145,OG0000787
Tadh-TriadG61789,OG0000787
Tadh-wf-g8135,OG0000787
Tadh-TriadG54719,OG0000788
Tadh-TriadG62108,OG0000788
Tadh-TriadG28308,OG0000789
Tadh-TriadG59012,OG0000789
Tadh-TriadG22095,OG0000790
Tadh-TriadG61768,OG0000791
Tadh-TriadG61769,OG0000791
Tadh-wf-g11648,OG0000792
Tadh-wf-g11649,OG0000792
Tadh-wf-g11875,OG0000792
Tadh-wf-g6297,OG0000792
Tadh-wf-g6298,OG0000792
Tadh-wf-g6299,OG0000792
Tadh-wf-g6300,OG0000792
Tadh-wf-g6302,OG0000792
Tadh-wf-g6303,OG0000792
Tadh-TriadG53840,OG0000793
Tadh-TriadG58744,OG0000793
Tadh-TriadG58745,OG0000793
Tadh-TriadG58746,OG0000793
Tadh-TriadG60799,OG0000793
Tadh-TriadG60801,OG0000793
Tadh-TriadG60802,OG0000793
Tadh-TriadG13887,OG0000799
Tadh-TriadG56270,OG0000799
Tadh-TriadG60032,OG0000800
Tadh-TriadG11565,OG0000801
Tadh-TriadG58897,OG0000801
Tadh-TriadG61745,OG0000801
Tadh-TriadG63002,OG0000801
Tadh-TriadG57039,OG0000805
Tadh-TriadG57375,OG0000805
Tadh-TriadG57436,OG0000805
Tadh-TriadG53446,OG0000806
Tadh-TriadG54641,OG0000808
Tadh-wf-g119,OG0000808
Tadh-TriadG59011,OG0000809
Tadh-TriadG58856,OG0000810
Tadh-TriadG21717,OG0000811
Tadh-TriadG28496,OG0000811
Tadh-TriadG30001,OG0000811
Tadh-TriadG20890,OG0000812
Tadh-TriadG38489,OG0000812
Tadh-TriadG55495,OG0000812
Tadh-TriadG32356,OG0000813
Tadh-TriadG5673,OG0000813
Tadh-TriadG20128,OG0000814
Tadh-TriadG52215,OG0000814
Tadh-TriadG54423,OG0000815
Tadh-TriadG54424,OG0000815
Tadh-TriadG1653,OG0000816
Tadh-TriadG26486,OG0000816
Tadh-TriadG62728,OG0000817
Tadh-TriadG52050,OG0000819
Tadh-TriadG57956,OG0000819
Tadh-TriadG61347,OG0000819
Tadh-TriadG59503,OG0000820
Tadh-TriadG28000,OG0000821
Tadh-hyp-clust2100,OG0000821
Tadh-TriadG9842,OG0000822
Tadh-TriadG57130,OG0000823
Tadh-TriadG61967,OG0000824
Tadh-TriadG37648,OG0000825
Tadh-TriadG37874,OG0000825
Tadh-TriadG64263,OG0000830
Tadh-hyp-clust7827,OG0000830
Tadh-TriadG56365,OG0000832
Tadh-TriadG63626,OG0000835
Tadh-TriadG25080,OG0000838
Tadh-TriadG37071,OG0000838
Tadh-TriadG53397,OG0000839
Tadh-TriadG29160,OG0000840
Tadh-TriadG29390,OG0000840
Tadh-TriadG50681,OG0000840
Tadh-TriadG51000,OG0000840
Tadh-TriadG12692,OG0000842
Tadh-TriadG55533,OG0000843
Tadh-TriadG57650,OG0000843
Tadh-TriadG57651,OG0000843
Tadh-TriadG58099,OG0000843
Tadh-wf-g6523,OG0000843
Tadh-wf-g6526,OG0000843
Tadh-wf-g8094,OG0000843
Tadh-TriadG33370,OG0000844
Tadh-TriadG59214,OG0000844
Tadh-TriadG53484,OG0000845
Tadh-TriadG64021,OG0000846
Tadh-TriadG27767,OG0000847
Tadh-TriadG58292,OG0000847
Tadh-TriadG60349,OG0000849
Tadh-TriadG52541,OG0000850
Tadh-TriadG61512,OG0000851
Tadh-TriadG54220,OG0000852
Tadh-TriadG54221,OG0000852
Tadh-TriadG31338,OG0000853
Tadh-TriadG54228,OG0000853
Tadh-TriadG52630,OG0000854
Tadh-TriadG61037,OG0000854
Tadh-TriadG52340,OG0000855
Tadh-wf-g12411,OG0000855
Tadh-TriadG18386,OG0000856
Tadh-TriadG52592,OG0000857
Tadh-TriadG28803,OG0000858
Tadh-TriadG54575,OG0000859
Tadh-TriadG57479,OG0000859
Tadh-TriadG51356,OG0000860
Tadh-TriadG57174,OG0000860
Tadh-TriadG64156,OG0000860
Tadh-TriadG23783,OG0000861
Tadh-TriadG53594,OG0000861
Tadh-TriadG53995,OG0000861
Tadh-TriadG63579,OG0000861
Tadh-TriadG24087,OG0000862
Tadh-TriadG31868,OG0000863
Tadh-TriadG36635,OG0000863
Tadh-TriadG64067,OG0000863
Tadh-TriadG32564,OG0000864
Tadh-wf-g10843,OG0000864
Tadh-TriadG30634,OG0000865
Tadh-TriadG32600,OG0000867
Tadh-TriadG61491,OG0000867
Tadh-TriadG54794,OG0000868
Tadh-TriadG56009,OG0000868
Tadh-TriadG57424,OG0000868
Tadh-TriadG57425,OG0000868
Tadh-TriadG57516,OG0000868
Tadh-TriadG57663,OG0000868
Tadh-TriadG57664,OG0000868
Tadh-TriadG57670,OG0000868
Tadh-TriadG58093,OG0000869
Tadh-TriadG2637,OG0000870
Tadh-TriadG51754,OG0000870
Tadh-TriadG55153,OG0000870
Tadh-TriadG5525,OG0000870
Tadh-wf-g6584,OG0000870
Tadh-wf-g7394,OG0000870
Tadh-TriadG21663,OG0000872
Tadh-TriadG33760,OG0000872
Tadh-TriadG53334,OG0000872
Tadh-TriadG10828,OG0000878
Tadh-TriadG25898,OG0000878
Tadh-TriadG27142,OG0000879
Tadh-TriadG61736,OG0000879
Tadh-TriadG61737,OG0000879
Tadh-TriadG54488,OG0000880
Tadh-TriadG60304,OG0000880
Tadh-TriadG60305,OG0000880
Tadh-TriadG28807,OG0000881
Tadh-TriadG57079,OG0000882
Tadh-TriadG52374,OG0000883
Tadh-TriadG58161,OG0000883
Tadh-TriadG58165,OG0000883
Tadh-TriadG22026,OG0000884
Tadh-TriadG61046,OG0000886
Tadh-TriadG61047,OG0000886
Tadh-TriadG170,OG0000888
Tadh-TriadG29035,OG0000889
Tadh-TriadG50721,OG0000890
Tadh-TriadG49681,OG0000891
Tadh-TriadG50697,OG0000891
Tadh-TriadG54622,OG0000892
Tadh-TriadG54623,OG0000892
Tadh-wf-g12633,OG0000892
Tadh-TriadG19424,OG0000893
Tadh-TriadG23687,OG0000894
Tadh-TriadG18802,OG0000895
Tadh-TriadG19940,OG0000895
Tadh-TriadG30178,OG0000895
Tadh-TriadG63420,OG0000895
Tadh-TriadG51503,OG0000896
Tadh-TriadG53556,OG0000896
Tadh-TriadG53804,OG0000897
Tadh-TriadG23934,OG0000898
Tadh-TriadG57920,OG0000899
Tadh-TriadG57921,OG0000899
Tadh-TriadG23713,OG0000900
Tadh-TriadG54295,OG0000900
Tadh-wf-g3072,OG0000900
Tadh-TriadG62098,OG0000901
Tadh-TriadG62099,OG0000901
Tadh-TriadG50815,OG0000902
Tadh-TriadG18893,OG0000903
Tadh-TriadG19964,OG0000903
Tadh-TriadG31504,OG0000903
Tadh-TriadG30878,OG0000904
Tadh-TriadG34415,OG0000904
Tadh-TriadG51225,OG0000904
Tadh-TriadG60333,OG0000904
Tadh-TriadG60335,OG0000904
Tadh-TriadG60336,OG0000904
Tadh-TriadG60337,OG0000904
Tadh-TriadG26553,OG0000905
Tadh-TriadG26606,OG0000905
Tadh-TriadG27111,OG0000905
Tadh-TriadG57138,OG0000905
Tadh-TriadG57141,OG0000905
Tadh-TriadG54348,OG0000906
Tadh-TriadG54349,OG0000906
Tadh-TriadG64128,OG0000907
Tadh-TriadG59149,OG0000908
Tadh-TriadG52319,OG0000909
Tadh-TriadG57367,OG0000909
Tadh-TriadG57368,OG0000909
Tadh-TriadG57572,OG0000909
Tadh-TriadG57573,OG0000909
Tadh-TriadG57574,OG0000909
Tadh-TriadG19575,OG0000915
Tadh-TriadG55534,OG0000917
Tadh-TriadG56156,OG0000917
Tadh-TriadG58452,OG0000919
Tadh-wf-g5803,OG0000920
Tadh-TriadG53435,OG0000921
Tadh-TriadG53512,OG0000922
Tadh-TriadG54121,OG0000922
Tadh-TriadG23427,OG0000924
Tadh-TriadG53464,OG0000924
Tadh-TriadG58172,OG0000924
Tadh-TriadG28065,OG0000925
Tadh-TriadG57880,OG0000925
Tadh-TriadG27581,OG0000926
Tadh-TriadG59589,OG0000926
Tadh-TriadG21043,OG0000927
Tadh-TriadG30118,OG0000927
Tadh-TriadG52907,OG0000927
Tadh-TriadG57231,OG0000927
Tadh-TriadG20850,OG0000928
Tadh-TriadG27087,OG0000928
Tadh-TriadG30170,OG0000928
Tadh-TriadG13451,OG0000929
Tadh-TriadG19562,OG0000929
Tadh-TriadG23639,OG0000929
Tadh-TriadG59442,OG0000929
Tadh-hyp-clust8318,OG0000930
Tadh-wf-g2427,OG0000930
Tadh-TriadG52866,OG0000931
Tadh-TriadG25818,OG0000932
Tadh-TriadG56633,OG0000932
Tadh-TriadG56634,OG0000932
Tadh-TriadG31844,OG0000933
Tadh-TriadG32243,OG0000933
Tadh-TriadG57018,OG0000933
Tadh-TriadG63924,OG0000933
Tadh-TriadG54505,OG0000934
Tadh-TriadG49638,OG0000935
Tadh-TriadG19167,OG0000936
Tadh-TriadG63185,OG0000936
Tadh-TriadG36434,OG0000937
Tadh-TriadG59691,OG0000937
Tadh-TriadG60260,OG0000937
Tadh-TriadG50857,OG0000938
Tadh-TriadG59653,OG0000938
Tadh-TriadG58432,OG0000939
Tadh-TriadG51625,OG0000940
Tadh-TriadG32832,OG0000941
Tadh-TriadG53572,OG0000942
Tadh-TriadG53591,OG0000942
Tadh-TriadG21879,OG0000943
Tadh-TriadG53889,OG0000943
Tadh-TriadG53930,OG0000943
Tadh-TriadG21576,OG0000944
Tadh-TriadG53882,OG0000944
Tadh-wf-g6816,OG0000945
Tadh-wf-g6817,OG0000945
Tadh-TriadG5779,OG0000948
Tadh-TriadG58104,OG0000948
Tadh-TriadG59065,OG0000948
Tadh-TriadG54638,OG0000949
Tadh-TriadG58256,OG0000949
Tadh-TriadG58257,OG0000949
Tadh-TriadG58279,OG0000949
Tadh-TriadG55214,OG0000950
Tadh-TriadG51147,OG0000951
Tadh-TriadG61969,OG0000952
Tadh-TriadG61970,OG0000952
Tadh-TriadG61971,OG0000952
Tadh-TriadG24180,OG0000953
Tadh-TriadG55740,OG0000954
Tadh-TriadG19972,OG0000955
Tadh-TriadG31673,OG0000955
Tadh-TriadG32781,OG0000955
Tadh-TriadG50972,OG0000955
Tadh-TriadG52229,OG0000955
Tadh-TriadG61628,OG0000955
Tadh-TriadG11177,OG0000956
Tadh-TriadG8037,OG0000956
Tadh-TriadG54665,OG0000957
Tadh-TriadG54666,OG0000957
Tadh-TriadG61329,OG0000958
Tadh-TriadG61330,OG0000958
Tadh-TriadG61331,OG0000958
Tadh-TriadG61332,OG0000958
Tadh-TriadG61334,OG0000958
Tadh-TriadG61335,OG0000958
Tadh-TriadG53814,OG0000959
Tadh-TriadG53815,OG0000959
Tadh-TriadG53816,OG0000959
Tadh-TriadG53817,OG0000959
Tadh-TriadG53818,OG0000959
Tadh-TriadG53819,OG0000959
Tadh-TriadG53820,OG0000959
Tadh-TriadG53821,OG0000959
Tadh-TriadG56787,OG0000965
Tadh-TriadG6458,OG0000965
Tadh-TriadG17411,OG0000967
Tadh-TriadG50976,OG0000968
Tadh-TriadG51674,OG0000968
Tadh-TriadG55564,OG0000968
Tadh-TriadG15077,OG0000969
Tadh-TriadG35270,OG0000969
Tadh-TriadG52063,OG0000969
Tadh-TriadG52064,OG0000969
Tadh-TriadG54251,OG0000969
Tadh-TriadG59720,OG0000970
Tadh-TriadG29716,OG0000971
Tadh-TriadG54628,OG0000971
Tadh-TriadG25254,OG0000972
Tadh-TriadG62217,OG0000972
Tadh-TriadG62226,OG0000972
Tadh-TriadG62227,OG0000972
Tadh-TriadG64378,OG0000972
Tadh-TriadG27920,OG0000973
Tadh-TriadG53774,OG0000974
Tadh-TriadG30653,OG0000975
Tadh-TriadG63563,OG0000975
Tadh-TriadG25148,OG0000976
Tadh-TriadG49929,OG0000976
Tadh-TriadG61236,OG0000977
Tadh-TriadG21522,OG0000978
Tadh-wf-g2999,OG0000978
Tadh-wf-g5248,OG0000978
Tadh-TriadG27786,OG0000979
Tadh-TriadG30761,OG0000979
Tadh-wf-g9290,OG0000979
Tadh-TriadG19797,OG0000981
Tadh-TriadG36550,OG0000982
Tadh-TriadG38008,OG0000982
Tadh-TriadG52142,OG0000984
Tadh-TriadG61865,OG0000984
Tadh-TriadG50462,OG0000985
Tadh-TriadG51478,OG0000985
Tadh-TriadG37893,OG0000986
Tadh-TriadG63181,OG0000986
Tadh-TriadG30629,OG0000987
Tadh-TriadG33233,OG0000987
Tadh-TriadG33263,OG0000987
Tadh-TriadG63134,OG0000987
Tadh-TriadG64013,OG0000988
Tadh-TriadG26050,OG0000990
Tadh-TriadG56757,OG0000990
Tadh-TriadG1215,OG0000991
Tadh-TriadG56090,OG0000992
Tadh-TriadG61143,OG0000992
Tadh-TriadG20833,OG0000993
Tadh-TriadG23854,OG0000993
Tadh-TriadG30874,OG0000993
Tadh-TriadG31731,OG0000993
Tadh-TriadG31757,OG0000993
Tadh-TriadG31810,OG0000993
Tadh-TriadG34622,OG0000993
Tadh-TriadG61854,OG0000994
Tadh-TriadG61235,OG0000995
Tadh-TriadG28707,OG0000996
Tadh-TriadG50137,OG0000996
Tadh-TriadG32688,OG0000997
Tadh-TriadG32712,OG0000997
Tadh-TriadG32734,OG0000997
Tadh-TriadG38448,OG0000997
Tadh-TriadG61549,OG0000997
Tadh-TriadG8412,OG0000997
Tadh-TriadG17427,OG0000998
Tadh-TriadG21505,OG0000998
Tadh-TriadG58010,OG0000998
Tadh-TriadG52046,OG0000999
Tadh-TriadG57279,OG0001000
Tadh-TriadG59819,OG0001000
Tadh-wf-g3103,OG0001001
Tadh-TriadG28247,OG0001002
Tadh-TriadG54683,OG0001002
Tadh-TriadG61077,OG0001003
Tadh-TriadG61079,OG0001003
Tadh-TriadG61081,OG0001003
Tadh-TriadG57919,OG0001004
Tadh-TriadG54944,OG0001005
Tadh-TriadG54945,OG0001005
Tadh-TriadG54946,OG0001005
Tadh-TriadG54947,OG0001005
Tadh-TriadG54948,OG0001005
Tadh-TriadG54949,OG0001005
Tadh-TriadG54951,OG0001005
Tadh-TriadG54952,OG0001005
Tadh-TriadG54953,OG0001005
Tadh-TriadG54954,OG0001005
Tadh-TriadG55130,OG0001005
Tadh-TriadG33732,OG0001014
Tadh-TriadG21689,OG0001019
Tadh-TriadG53403,OG0001019
Tadh-TriadG63647,OG0001019
Tadh-TriadG63648,OG0001019
Tadh-wf-g2165,OG0001019
Tadh-TriadG18858,OG0001020
Tadh-TriadG50623,OG0001020
Tadh-TriadG33274,OG0001022
Tadh-TriadG38507,OG0001022
Tadh-TriadG58017,OG0001023
Tadh-TriadG64056,OG0001023
Tadh-TriadG56946,OG0001024
Tadh-TriadG63679,OG0001024
Tadh-wf-g2458,OG0001024
Tadh-TriadG22587,OG0001025
Tadh-TriadG51263,OG0001025
Tadh-TriadG20821,OG0001026
Tadh-TriadG53386,OG0001027
Tadh-TriadG61968,OG0001027
Tadh-TriadG31729,OG0001030
Tadh-TriadG61011,OG0001030
Tadh-TriadG61012,OG0001030
Tadh-TriadG61013,OG0001030
Tadh-TriadG19473,OG0001031
Tadh-TriadG60963,OG0001031
Tadh-wf-g5865,OG0001031
Tadh-TriadG19205,OG0001033
Tadh-TriadG38242,OG0001033
Tadh-TriadG23731,OG0001034
Tadh-TriadG28160,OG0001034
Tadh-TriadG34424,OG0001034
Tadh-TriadG55381,OG0001034
Tadh-TriadG56849,OG0001034
Tadh-TriadG6919,OG0001034
Tadh-TriadG28064,OG0001035
Tadh-TriadG49804,OG0001036
Tadh-TriadG64010,OG0001036
Tadh-TriadG57485,OG0001037
Tadh-TriadG57486,OG0001037
Tadh-TriadG57487,OG0001037
Tadh-TriadG57489,OG0001037
Tadh-TriadG64015,OG0001037
Tadh-TriadG64016,OG0001037
Tadh-TriadG49742,OG0001038
Tadh-TriadG50301,OG0001038
Tadh-TriadG25002,OG0001039
Tadh-TriadG55310,OG0001039
Tadh-TriadG55311,OG0001039
Tadh-TriadG27686,OG0001041
Tadh-TriadG32222,OG0001041
Tadh-TriadG32247,OG0001041
